A,B,Weight,5,10,15,Date
1558837466,1343237680,432,14,10,6,2016-12-12
778544259,1519644322,1228,39,36,33,2016-12-12
722225259,496615740,12919,189,172,163,2016-12-12
646922510,195941619,887,44,36,23,2016-12-12
1764017416,646922510,12737,60,57,53,2016-12-12
1270289144,778544259,78,3,2,2,2016-12-12
1270289144,342847286,318,6,6,6,2016-12-12
1558837466,496615740,60251,26,26,26,2016-12-12
98735408,1585850597,193,5,3,3,2016-12-12
195941619,1091682207,51672,140,123,108,2016-12-12
195941619,2098451489,2,0,0,0,2016-12-12
1270289144,992606538,2,0,0,0,2016-12-12
2036048124,1534063990,780,18,17,13,2016-12-12
615535993,508414954,9,0,0,0,2016-12-12
717844050,1725635615,99,3,2,1,2016-12-12
1313750791,717844050,76,3,3,3,2016-12-12
1494434346,1430506477,4263,31,28,26,2016-12-12
2104873054,89206427,19970,6,6,6,2016-12-12
401107636,717844050,63,3,2,2,2016-12-12
1260588087,1091682207,7402,2,2,2,2016-12-12
508414954,342847286,65,4,3,2,2016-12-12
2036048124,1623750070,4657,38,34,33,2016-12-12
717844050,463397903,1028,17,16,13,2016-12-12
646922510,1091682207,170,7,5,5,2016-12-12
829200824,1725635615,1720,41,35,26,2016-12-12
1585850597,671574015,44017,232,209,190,2016-12-12
1111499302,1091682207,45,2,1,1,2016-12-12
508414954,463397903,1290,9,9,9,2016-12-12
333175041,805113191,605,19,17,15,2016-12-12
829200824,496615740,8,1,0,0,2016-12-12
624770874,1519644322,181,7,4,3,2016-12-12
1623750070,1270878398,5487,14,14,14,2016-12-12
829200824,1972115615,3,0,0,0,2016-12-12
553349318,778544259,55194,208,201,197,2016-12-12
649072229,508414954,23,1,1,1,2016-12-12
1091682207,828534847,5250,2,2,2,2016-12-12
1091682207,1243785496,579,12,10,7,2016-12-12
89206427,553349318,14960,128,120,112,2016-12-12
1316102244,992606538,1423,32,30,29,2016-12-12
508414954,646922510,220,9,8,4,2016-12-12
1111499302,1764017416,1517,47,38,33,2016-12-12
195941619,342847286,332,9,9,7,2016-12-12
2036048124,1506301109,1399,3,3,3,2016-12-12
829200824,1445225314,2,0,0,0,2016-12-12
829200824,1898642600,25,2,1,1,2016-12-12
671574015,195941619,82,2,2,2,2016-12-12
992606538,342847286,170,7,6,6,2016-12-12
1243785496,1623750070,283,7,7,6,2016-12-12
671574015,1243785496,60,3,2,1,2016-12-12
554892047,1725635615,90,4,4,3,2016-12-12
1519644322,805113191,3903,124,88,66,2016-12-12
1558837466,1243785496,31,1,1,1,2016-12-12
1270289144,463397903,4789,10,8,7,2016-12-12
992606538,508414954,72,3,1,1,2016-12-12
342847286,1972115615,4868,169,147,120,2016-12-12
1898642600,1111499302,64982,73,71,65,2016-12-12
1270289144,717844050,26327,19,18,18,2016-12-12
752727656,463397903,33,2,2,1,2016-12-12
508414954,1558837466,32,2,2,0,2016-12-12
1534063990,1430506477,86,5,3,2,2016-12-12
1111499302,1534063990,1,0,0,0,2016-12-12
1898642600,195941619,894,16,14,12,2016-12-12
1270289144,1260588087,15,2,0,0,2016-12-12
195941619,1585850597,115,5,4,4,2016-12-12
1239571429,1243785496,25,1,1,1,2016-12-12
1873234880,1239571429,23615,12,11,11,2016-12-12
1768805330,778544259,10,1,0,0,2016-12-12
1494434346,992606538,1861,44,42,35,2016-12-12
828589940,463397903,8491,2,2,2,2016-12-12
554892047,2104873054,90,6,3,2,2016-12-12
671574015,2056522415,31798,320,293,265,2016-12-12
829200824,778544259,2932,35,32,28,2016-12-12
1725635615,265442043,1,0,0,0,2016-12-12
1270289144,1243785496,22343,58,48,46,2016-12-12
342847286,828534847,8,1,0,0,2016-12-12
553349318,1506301109,476,7,7,6,2016-12-12
313450190,1091682207,158,4,4,3,2016-12-12
1972115615,1316102244,761,25,19,17,2016-12-12
333175041,1270878398,27399,621,521,447,2016-12-12
1430506477,1243785496,758,26,22,17,2016-12-12
1623750070,2042092649,809,25,20,18,2016-12-12
1534063990,1506301109,21441,4,4,4,2016-12-12
554892047,1665081654,221,8,6,4,2016-12-12
992606538,1243785496,287,10,8,6,2016-12-12
1972115615,195941619,14203,397,339,276,2016-12-12
1534063990,1270878398,720,3,3,3,2016-12-12
1764017416,1243785496,726,9,5,5,2016-12-12
828534847,1243785496,80,6,3,1,2016-12-12
2036048124,1270878398,6444,74,67,61,2016-12-12
1343237680,508414954,39,1,1,1,2016-12-12
1972115615,717844050,1297,39,33,28,2016-12-12
1838426739,2056522415,6,0,0,0,2016-12-12
1838426739,992606538,83,4,4,3,2016-12-12
508414954,1111499302,88,3,2,2,2016-12-12
717844050,1768805330,22,1,1,1,2016-12-12
1519644322,463397903,463,2,2,2,2016-12-12
1270878398,508414954,68,3,3,3,2016-12-12
1343237680,1430506477,3348,3,3,3,2016-12-12
1494434346,313450190,1,0,0,0,2016-12-12
554892047,828534847,54,3,1,1,2016-12-12
7957504,828589940,66711,8,8,8,2016-12-12
637435742,508414954,2603,20,17,14,2016-12-12
1494434346,722225259,3,0,0,0,2016-12-12
342847286,1445225314,11,1,0,0,2016-12-12
1270289144,1270878398,219,7,6,5,2016-12-12
1519644322,1623750070,3359,58,53,49,2016-12-12
1972115615,508414954,144,10,4,2,2016-12-12
89206427,1519644322,289,9,7,6,2016-12-12
1534063990,2042092649,617,12,11,8,2016-12-12
98735408,717844050,7211,2,1,1,2016-12-12
1316102244,98735408,12,1,0,0,2016-12-12
1620846910,1212892288,36946,2,2,2,2016-12-12
89206427,554892047,51,2,2,2,2016-12-12
554892047,717844050,6918,22,22,19,2016-12-12
98735408,463397903,2,0,0,0,2016-12-12
1506301109,1725635615,4,0,0,0,2016-12-12
1506301109,1270878398,836,18,17,16,2016-12-12
717844050,1889314729,57,3,3,2,2016-12-12
717844050,496615740,3652,54,44,39,2016-12-12
1585850597,1243785496,266,2,1,1,2016-12-12
1764017416,1585850597,163,7,3,2,2016-12-12
1430506477,992606538,162,7,7,6,2016-12-12
1243785496,805113191,10,0,0,0,2016-12-12
2104873054,553349318,22124,2,2,2,2016-12-12
2036048124,1768805330,18,1,1,0,2016-12-12
1519644322,1445225314,12,0,0,0,2016-12-12
342847286,1534063990,16,1,1,1,2016-12-12
89206427,1725635615,23116,22,15,14,2016-12-12
1623750070,89206427,25688,29,28,25,2016-12-12
829200824,2042092649,3816,16,15,13,2016-12-12
554892047,1972115615,204,10,8,5,2016-12-12
508414954,1764017416,50,2,2,2,2016-12-12
624770874,1623750070,3,0,0,0,2016-12-12
978193060,508414954,144,5,5,3,2016-12-12
1725635615,1851286936,291,13,8,6,2016-12-12
554892047,2056522415,34,1,1,1,2016-12-12
508414954,1316102244,10,0,0,0,2016-12-12
1519644322,1744054166,3,0,0,0,2016-12-12
1623750070,805113191,325,15,15,10,2016-12-12
2098451489,717844050,491,14,12,9,2016-12-12
1558837466,722225259,5410,135,112,95,2016-12-12
7957504,508414954,2302,18,16,14,2016-12-12
1506301109,1375110634,57898,27,24,22,2016-12-12
342847286,1898642600,144,8,4,3,2016-12-12
1838426739,1898642600,78,2,2,2,2016-12-12
1534063990,805113191,12,1,1,0,2016-12-12
717844050,1260588087,21,1,1,1,2016-12-12
2036048124,1697801431,19287,11,9,9,2016-12-12
717844050,7957504,44241,28,23,17,2016-12-12
98735408,1889314729,8961,79,75,71,2016-12-12
342847286,1838426739,30,1,1,1,2016-12-12
829200824,408433646,27997,6,5,5,2016-12-12
1343237680,496615740,1213,26,20,20,2016-12-12
1494434346,496615740,18,2,0,0,2016-12-12
1838426739,313450190,717,17,15,12,2016-12-12
828589940,1519644322,451,8,8,7,2016-12-12
1585850597,508414954,10,1,0,0,2016-12-12
1111499302,195941619,416,11,10,10,2016-12-12
342847286,313450190,157,6,5,4,2016-12-12
1764017416,717844050,106,3,2,2,2016-12-12
1768805330,333175041,11,1,0,0,2016-12-12
408433646,333175041,21487,3,3,3,2016-12-12
1764017416,1534063990,31,3,2,0,2016-12-12
1838426739,1620846910,70950,34,31,28,2016-12-12
1768805330,1270878398,2204,16,13,11,2016-12-12
1623750070,1665081654,687,20,18,13,2016-12-12
717844050,2104873054,121,1,1,1,2016-12-12
1519644322,333175041,2634,54,44,37,2016-12-12
717844050,553349318,211,3,2,2,2016-12-12
2098451489,463397903,52,3,1,1,2016-12-12
313450190,717844050,219,10,8,6,2016-12-12
554892047,624770874,6,0,0,0,2016-12-12
1534063990,2104873054,616,28,21,20,2016-12-12
1764017416,1430506477,63,1,1,1,2016-12-12
646922510,1111499302,2015,24,19,18,2016-12-12
1494434346,646922510,1107,31,28,25,2016-12-12
1620846910,615535993,33288,596,486,410,2016-12-12
992606538,1585850597,1702,29,28,24,2016-12-12
265442043,508414954,4408,13,13,13,2016-12-12
1270289144,1898642600,218,8,6,5,2016-12-12
1519644322,1851286936,2500,79,62,49,2016-12-12
1898642600,717844050,449,16,12,7,2016-12-12
1898642600,646922510,21224,498,428,356,2016-12-12
554892047,265442043,220,9,7,7,2016-12-12
717844050,1519644322,2083,24,22,20,2016-12-12
342847286,646922510,29237,781,670,557,2016-12-12
508414954,1091682207,15,2,0,0,2016-12-12
553349318,508414954,1,0,0,0,2016-12-12
1465819709,1519644322,97,2,2,2,2016-12-12
646922510,717844050,50,3,2,1,2016-12-12
508414954,496615740,27,2,2,1,2016-12-12
342847286,1091682207,16,2,0,0,2016-12-12
1430506477,717844050,1317,23,21,16,2016-12-12
1270289144,1111499302,140,5,5,4,2016-12-12
1838426739,1873234880,1,0,0,0,2016-12-12
508414954,1898642600,89,3,3,2,2016-12-12
1243785496,2036048124,651,8,6,6,2016-12-12
1558837466,463397903,77,3,1,1,2016-12-12
1851286936,508414954,3,0,0,0,2016-12-12
1972115615,646922510,4939,145,116,97,2016-12-12
637435742,554892047,17170,8,8,8,2016-12-12
1534063990,1091682207,3,0,0,0,2016-12-12
829200824,1764017416,3,0,0,0,2016-12-12
1270289144,2098451489,51,2,2,2,2016-12-12
554892047,978193060,45,2,2,1,2016-12-12
1838426739,98735408,4,0,0,0,2016-12-12
646922510,1585850597,1397,5,5,5,2016-12-12
1270289144,722225259,2,0,0,0,2016-12-12
554892047,496615740,10,1,0,0,2016-12-12
195941619,2056522415,19,1,1,1,2016-12-12
829200824,1270878398,3921,55,47,43,2016-12-12
1585850597,2056522415,13,1,0,0,2016-12-12
554892047,1623750070,2473,34,32,32,2016-12-12
1239571429,463397903,475,10,10,10,2016-12-12
1623750070,265442043,2029,45,40,32,2016-12-12
508414954,1494434346,176,9,8,4,2016-12-12
553349318,1534063990,483,5,5,5,2016-12-12
554892047,345466931,1,0,0,0,2016-12-12
1445225314,717844050,31,3,1,0,2016-12-12
554892047,1697801431,211,7,6,5,2016-12-12
1585850597,554892047,1552,18,17,16,2016-12-12
637435742,1519644322,657,6,6,6,2016-12-12
1585850597,1534063990,3774,2,2,2,2016-12-12
1972115615,1111499302,2044,75,64,49,2016-12-12
1494434346,717844050,424,6,5,5,2016-12-12
7957504,1243785496,37686,18,18,18,2016-12-12
2036048124,778544259,116,6,3,2,2016-12-12
1768805330,1851286936,15,1,1,0,2016-12-12
1623750070,828534847,7015,2,2,2,2016-12-12
1623750070,829200824,6,1,0,0,2016-12-12
1972115615,1243785496,455,8,8,8,2016-12-12
554892047,553349318,136,6,5,4,2016-12-12
1898642600,1534063990,36,3,1,0,2016-12-12
554892047,646922510,281,4,4,4,2016-12-12
1534063990,828534847,78,4,2,2,2016-12-12
1898642600,1243785496,497,20,17,16,2016-12-12
1768805330,1506301109,22808,607,522,429,2016-12-12
265442043,553349318,1349,8,8,8,2016-12-12
722225259,1239571429,918,31,27,20,2016-12-12
1243785496,828589940,52623,13,13,13,2016-12-12
195941619,496615740,4,0,0,0,2016-12-12
342847286,1430506477,2929,8,7,6,2016-12-12
1270289144,1851286936,7,0,0,0,2016-12-12
752727656,717844050,7,0,0,0,2016-12-12
717844050,333175041,37,2,1,1,2016-12-12
1725635615,1270878398,19,1,1,1,2016-12-12
1506301109,265442043,1354,27,24,23,2016-12-12
805113191,2042092649,3253,82,72,61,2016-12-12
1494434346,195941619,33,1,1,1,2016-12-12
1730609357,717844050,3,0,0,0,2016-12-12
1270289144,1744054166,31,2,1,1,2016-12-12
508414954,1239571429,1,0,0,0,2016-12-12
1623750070,553349318,23963,11,11,10,2016-12-12
829200824,333175041,22780,11,9,8,2016-12-12
1665081654,1768805330,56,2,2,2,2016-12-12
