A,B,Weight,5,10,15,Date
829200824,2036048124,688,9,8,7,2016-12-11
1889314729,508414954,10,1,0,0,2016-12-11
508414954,2036048124,475,10,8,8,2016-12-11
1768805330,805113191,79,5,4,2,2016-12-11
1343237680,637435742,196,4,3,2,2016-12-11
1972115615,1898642600,2688,82,67,63,2016-12-11
270735755,2025699847,105,4,3,3,2016-12-11
553349318,805113191,11242,367,311,251,2016-12-11
1239571429,2098451489,28,2,1,1,2016-12-11
1506301109,2104873054,5797,29,26,24,2016-12-11
717844050,722225259,1031,29,19,17,2016-12-11
1519644322,506010211,121,2,2,2,2016-12-11
7957504,717844050,30395,17,17,17,2016-12-11
1768805330,508414954,20,1,1,1,2016-12-11
2042092649,2104873054,97,5,4,3,2016-12-11
1585850597,1838426739,3,0,0,0,2016-12-11
1239571429,1744054166,125,7,6,5,2016-12-11
553349318,1519644322,1209,36,30,24,2016-12-11
1519644322,778544259,2282,81,56,46,2016-12-11
333175041,2042092649,29389,39,39,36,2016-12-11
978193060,637435742,524,13,10,10,2016-12-11
1519644322,2036048124,421,8,8,6,2016-12-11
195941619,637435742,188,3,3,3,2016-12-11
1243785496,722225259,59,4,3,1,2016-12-11
554892047,1091682207,1550,28,24,22,2016-12-11
1725635615,508414954,152,4,4,4,2016-12-11
778544259,508414954,5,0,0,0,2016-12-11
345466931,624770874,12824,8,6,6,2016-12-11
2042092649,508414954,8,1,0,0,2016-12-11
2036048124,2025699847,13,1,1,0,2016-12-11
333175041,1665081654,17493,198,179,166,2016-12-11
1764017416,1239571429,1,0,0,0,2016-12-11
1764017416,1972115615,36,1,1,1,2016-12-11
506010211,1744054166,22327,678,585,478,2016-12-11
1111499302,829200824,15,1,0,0,2016-12-11
2036048124,333175041,1869,7,7,7,2016-12-11
717844050,508414954,530,21,16,12,2016-12-11
1534063990,508414954,164,3,3,3,2016-12-11
554892047,1851286936,5,0,0,0,2016-12-11
1519644322,1697801431,66,1,1,1,2016-12-11
270735755,508414954,45,3,2,0,2016-12-11
829200824,1430506477,182,4,3,3,2016-12-11
828589940,1243785496,9500,9,8,7,2016-12-11
1465819709,1744054166,196,10,9,6,2016-12-11
2104873054,333175041,2,0,0,0,2016-12-11
1725635615,778544259,59396,25,24,19,2016-12-11
1519644322,1665081654,665,16,13,10,2016-12-11
1665081654,637435742,132,2,2,2,2016-12-11
333175041,1623750070,57,2,2,2,2016-12-11
98735408,637435742,136,5,4,3,2016-12-11
1764017416,1898642600,57986,25,25,24,2016-12-11
7957504,1445225314,6840,267,222,183,2016-12-11
717844050,2072496780,75,4,4,2,2016-12-11
829200824,1665081654,124,5,5,5,2016-12-11
7957504,463397903,8927,3,3,3,2016-12-11
554892047,1445225314,9,1,0,0,2016-12-11
1343237680,649072229,50,2,2,2,2016-12-11
1725635615,553349318,23469,27,22,18,2016-12-11
1243785496,1091682207,1123,19,16,13,2016-12-11
1534063990,2036048124,14,2,0,0,2016-12-11
1585850597,722225259,1,0,0,0,2016-12-11
722225259,496615740,7604,192,174,152,2016-12-11
1852043824,2025699847,14,1,1,0,2016-12-11
1465819709,508414954,2,0,0,0,2016-12-11
506010211,637435742,71,2,2,2,2016-12-11
1764017416,195941619,1,0,0,0,2016-12-11
553349318,2025699847,10,1,0,0,2016-12-11
646922510,496615740,1,0,0,0,2016-12-11
89206427,1623750070,18736,14,14,14,2016-12-11
270735755,2056522415,56954,118,118,118,2016-12-11
1623750070,2025699847,433,6,6,6,2016-12-11
646922510,2098451489,7,0,0,0,2016-12-11
2036048124,1665081654,7304,26,26,25,2016-12-11
624770874,637435742,1,0,0,0,2016-12-11
2104873054,2025699847,373,5,3,2,2016-12-11
342847286,1111499302,38693,314,292,262,2016-12-11
554892047,778544259,120,3,3,3,2016-12-11
1519644322,829200824,1317,27,22,21,2016-12-11
1243785496,2056522415,30,1,1,1,2016-12-11
717844050,313450190,34,1,1,1,2016-12-11
554892047,342847286,3817,44,40,33,2016-12-11
195941619,508414954,35,2,1,1,2016-12-11
1768805330,243719136,15,1,0,0,2016-12-11
553349318,265442043,1410,8,7,6,2016-12-11
508414954,553349318,304,8,8,7,2016-12-11
717844050,1111499302,2888,67,56,46,2016-12-11
1768805330,2042092649,136,5,4,3,2016-12-11
1343237680,722225259,36,1,1,1,2016-12-11
1558837466,2056522415,9,1,0,0,2016-12-11
1111499302,637435742,61,2,1,1,2016-12-11
7957504,554892047,54525,13,11,11,2016-12-11
637435742,828589940,74352,3,3,3,2016-12-11
1623750070,265442043,290,8,7,6,2016-12-11
1898642600,1091682207,2646,82,68,60,2016-12-11
2072496780,2025699847,17,1,1,1,2016-12-11
553349318,1665081654,554,18,15,11,2016-12-11
1494434346,637435742,235,3,3,3,2016-12-11
1091682207,195941619,19825,532,448,383,2016-12-11
722225259,646922510,1,0,0,0,2016-12-11
1623750070,1534063990,11,1,0,0,2016-12-11
1764017416,496615740,7,0,0,0,2016-12-11
1972115615,345466931,4,0,0,0,2016-12-11
333175041,829200824,25889,11,9,8,2016-12-11
1270878398,2025699847,694,17,15,13,2016-12-11
1243785496,345466931,274,6,5,4,2016-12-11
2042092649,2025699847,2487,18,17,17,2016-12-11
1519644322,429792557,30,1,1,1,2016-12-11
1091682207,508414954,20,2,1,0,2016-12-11
1585850597,1764017416,97,5,4,3,2016-12-11
1243785496,828534847,1104,11,8,6,2016-12-11
554892047,1375110634,27,1,1,1,2016-12-11
554892047,2042092649,179,6,6,3,2016-12-11
553349318,1851286936,17,2,0,0,2016-12-11
2036048124,2104873054,1,0,0,0,2016-12-11
265442043,1534063990,219,5,4,4,2016-12-11
2098451489,496615740,68951,283,268,249,2016-12-11
1764017416,646922510,817,17,14,13,2016-12-11
671574015,637435742,8,0,0,0,2016-12-11
615535993,1838426739,83412,1,1,1,2016-12-11
717844050,195941619,556,14,10,8,2016-12-11
506010211,2025699847,17,1,1,1,2016-12-11
646922510,637435742,282,5,4,4,2016-12-11
1585850597,2056522415,44,3,2,1,2016-12-11
1665081654,1270878398,2,0,0,0,2016-12-11
1316102244,1870172004,4469,108,96,80,2016-12-11
1506301109,1270878398,4,0,0,0,2016-12-11
429792557,637435742,45,1,1,1,2016-12-11
1519644322,2104873054,962,24,21,18,2016-12-11
1313750791,2025699847,22,1,1,1,2016-12-11
752727656,1558837466,16179,101,97,92,2016-12-11
717844050,2098451489,319,12,10,9,2016-12-11
554892047,1111499302,209,12,6,4,2016-12-11
1558837466,671574015,57827,1,1,1,2016-12-11
2042092649,1665081654,31411,64,60,56,2016-12-11
637435742,463397903,10,1,0,0,2016-12-11
553349318,2042092649,3422,57,53,46,2016-12-11
717844050,345466931,32,1,1,1,2016-12-11
195941619,2072496780,5056,2,2,2,2016-12-11
1243785496,1430506477,418,18,14,10,2016-12-11
1558837466,1343237680,4227,148,126,109,2016-12-11
1243785496,671574015,190,8,7,4,2016-12-11
1091682207,313450190,11,1,0,0,2016-12-11
805113191,637435742,50,3,3,1,2016-12-11
554892047,1730609357,12,1,0,0,2016-12-11
1445225314,2025699847,15,1,0,0,2016-12-11
717844050,401107636,331,7,7,7,2016-12-11
646922510,195941619,169,5,5,5,2016-12-11
1558837466,496615740,10385,244,210,190,2016-12-11
98735408,1585850597,57,1,1,1,2016-12-11
722225259,637435742,455,13,12,10,2016-12-11
333175041,1768805330,354,2,2,2,2016-12-11
1239571429,1873234880,2968,27,25,24,2016-12-11
1260588087,1091682207,12637,49,45,42,2016-12-11
1243785496,98735408,2,0,0,0,2016-12-11
508414954,828589940,1946,3,2,1,2016-12-11
717844050,463397903,65,4,2,1,2016-12-11
646922510,1091682207,13,1,1,0,2016-12-11
1623750070,624770874,1,0,0,0,2016-12-11
342847286,508414954,76,3,2,2,2016-12-11
829200824,1725635615,25,1,1,1,2016-12-11
1585850597,671574015,61665,401,363,337,2016-12-11
1111499302,1091682207,5644,212,174,138,2016-12-11
992606538,2025699847,17,1,0,0,2016-12-11
1243785496,1898642600,927,31,24,16,2016-12-11
1519644322,2044461369,113,3,3,3,2016-12-11
1898642600,2025699847,141,4,4,3,2016-12-11
1623750070,1270878398,2540,9,9,9,2016-12-11
992606538,637435742,129,4,4,4,2016-12-11
829200824,1972115615,15,1,0,0,2016-12-11
553349318,778544259,47523,338,316,297,2016-12-11
1697801431,637435742,49,1,1,1,2016-12-11
649072229,508414954,90,3,3,3,2016-12-11
1091682207,828534847,6222,2,2,2,2016-12-11
195941619,1243785496,249,3,3,3,2016-12-11
342847286,195941619,15,1,1,0,2016-12-11
89206427,553349318,17308,56,51,46,2016-12-11
1768805330,637435742,123,3,3,3,2016-12-11
1623750070,1375110634,31,2,1,1,2016-12-11
717844050,1243785496,2257,29,25,25,2016-12-11
829200824,1898642600,24,2,1,0,2016-12-11
1343237680,1111499302,28,2,1,1,2016-12-11
1270878398,2042092649,18553,63,55,46,2016-12-11
1243785496,1623750070,10,1,0,0,2016-12-11
1665081654,2025699847,230,3,3,3,2016-12-11
1243785496,829200824,57,2,1,1,2016-12-11
554892047,1725635615,141,6,5,4,2016-12-11
1506301109,333175041,27863,14,13,12,2016-12-11
1111499302,508414954,213,7,6,6,2016-12-11
805113191,333175041,588,15,14,12,2016-12-11
1585850597,1091682207,402,10,8,8,2016-12-11
1519644322,805113191,1211,30,27,23,2016-12-11
1972115615,2025699847,83,2,2,1,2016-12-11
828589940,554892047,30475,11,10,10,2016-12-11
992606538,508414954,181,5,3,3,2016-12-11
342847286,1972115615,314,14,11,9,2016-12-11
1898642600,1111499302,56634,2,2,2,2016-12-11
1270289144,717844050,34386,14,10,9,2016-12-11
1243785496,342847286,955,26,25,20,2016-12-11
508414954,1620846910,33,1,1,1,2016-12-11
1494434346,2025699847,177,3,3,3,2016-12-11
1558837466,2025699847,85,5,4,1,2016-12-11
1243785496,1111499302,712,25,19,13,2016-12-11
1898642600,195941619,1763,64,54,44,2016-12-11
1519644322,265442043,1186,40,31,24,2016-12-11
1375110634,2025699847,162,4,4,4,2016-12-11
2036048124,637435742,232,2,2,1,2016-12-11
828589940,463397903,6185,1,1,1,2016-12-11
1270289144,508414954,2275,3,2,1,2016-12-11
717844050,1091682207,181,5,4,4,2016-12-11
554892047,2104873054,123,6,4,4,2016-12-11
671574015,2056522415,65181,90,90,90,2016-12-11
1764017416,2025699847,231,2,2,1,2016-12-11
1585850597,1111499302,594,7,6,5,2016-12-11
1270289144,1243785496,15062,7,7,6,2016-12-11
342847286,828534847,350,10,9,9,2016-12-11
345466931,313450190,87,4,3,3,2016-12-11
1558837466,508414954,87,6,3,1,2016-12-11
333175041,1270878398,1985,30,25,24,2016-12-11
1623750070,2042092649,661,27,21,19,2016-12-11
1534063990,1506301109,25088,8,8,7,2016-12-11
313450190,508414954,115,4,4,4,2016-12-11
1873234880,637435742,105,2,2,2,2016-12-11
89206427,2104873054,5289,3,3,3,2016-12-11
1972115615,195941619,32954,717,616,548,2016-12-11
1534063990,1270878398,2434,6,5,5,2016-12-11
1764017416,1243785496,1092,20,16,15,2016-12-11
2036048124,1270878398,8280,172,150,132,2016-12-11
1343237680,508414954,31,2,0,0,2016-12-11
1343237680,1898642600,35,2,2,1,2016-12-11
637435742,7957504,83311,5,5,5,2016-12-11
1506301109,2025699847,24,1,1,1,2016-12-11
717844050,1430506477,570,21,20,18,2016-12-11
624770874,1768805330,43,2,2,2,2016-12-11
717844050,1313750791,65,2,2,2,2016-12-11
829200824,637435742,98,4,3,2,2016-12-11
1898642600,508414954,307,10,6,6,2016-12-11
1343237680,1430506477,79,2,2,2,2016-12-11
408433646,829200824,24643,4,4,4,2016-12-11
554892047,828534847,184,9,7,5,2016-12-11
7957504,828589940,77173,3,3,3,2016-12-11
637435742,508414954,195,6,4,4,2016-12-11
1623750070,1768805330,15,1,0,0,2016-12-11
1558837466,637435742,193,3,3,3,2016-12-11
1519644322,1623750070,1364,28,25,23,2016-12-11
1972115615,508414954,866,20,14,12,2016-12-11
752727656,637435742,35,2,2,1,2016-12-11
1725635615,2042092649,95,3,3,3,2016-12-11
717844050,646922510,525,7,6,5,2016-12-11
554892047,89206427,89,5,3,2,2016-12-11
637435742,1243785496,6640,12,10,9,2016-12-11
1620846910,1212892288,463,2,2,2,2016-12-11
646922510,978193060,2,0,0,0,2016-12-11
1585850597,313450190,7,0,0,0,2016-12-11
1506301109,408433646,30971,7,7,7,2016-12-11
554892047,717844050,22847,22,17,16,2016-12-11
1620846910,1838426739,73197,109,91,81,2016-12-11
1519644322,624770874,182,8,6,6,2016-12-11
1534063990,1665081654,68,4,3,3,2016-12-11
717844050,1889314729,5,0,0,0,2016-12-11
1744054166,637435742,84,3,2,2,2016-12-11
270735755,671574015,40341,676,613,561,2016-12-11
717844050,496615740,4294,73,61,57,2016-12-11
1243785496,496615740,138,5,3,3,2016-12-11
1585850597,1243785496,409,14,10,9,2016-12-11
717844050,1343237680,140,6,3,2,2016-12-11
1768805330,1665081654,3,0,0,0,2016-12-11
2036048124,1768805330,347,2,2,2,2016-12-11
1534063990,637435742,396,3,3,2,2016-12-11
89206427,1725635615,18618,112,106,100,2016-12-11
2104873054,508414954,79,4,3,2,2016-12-11
1585850597,270735755,1,0,0,0,2016-12-11
1313750791,508414954,77,5,4,2,2016-12-11
554892047,1972115615,1018,19,15,14,2016-12-11
978193060,508414954,55,3,3,1,2016-12-11
778544259,1851286936,1311,46,42,35,2016-12-11
2042092649,1534063990,1480,11,11,11,2016-12-11
717844050,1873234880,104,4,4,3,2016-12-11
1519644322,1744054166,530,12,10,9,2016-12-11
1519644322,1506301109,725,20,17,16,2016-12-11
1889314729,637435742,78,3,3,3,2016-12-11
1623750070,805113191,164,9,7,6,2016-12-11
1239571429,2025699847,375,7,6,5,2016-12-11
1243785496,992606538,2039,43,38,31,2016-12-11
1519644322,408433646,176,7,5,5,2016-12-11
1239571429,2044461369,227,3,2,2,2016-12-11
1558837466,722225259,24711,703,594,488,2016-12-11
1623750070,2036048124,1,0,0,0,2016-12-11
1506301109,1375110634,6775,25,19,17,2016-12-11
1519644322,1852043824,33,2,1,1,2016-12-11
1623750070,637435742,43,4,1,1,2016-12-11
2036048124,1697801431,14367,40,35,31,2016-12-11
345466931,637435742,132,6,4,3,2016-12-11
1768805330,1375110634,30,1,1,1,2016-12-11
1270878398,637435742,181,5,4,3,2016-12-11
1091682207,1430506477,3228,5,5,5,2016-12-11
1343237680,496615740,3220,86,68,55,2016-12-11
1494434346,496615740,8,0,0,0,2016-12-11
1430506477,637435742,116,4,3,2,2016-12-11
1585850597,508414954,76,5,3,2,2016-12-11
1111499302,195941619,1140,5,5,5,2016-12-11
342847286,313450190,160,5,4,4,2016-12-11
408433646,333175041,30703,5,4,4,2016-12-11
342847286,992606538,279,12,9,6,2016-12-11
992606538,345466931,16,1,0,0,2016-12-11
646922510,508414954,106,2,2,2,2016-12-11
1768805330,1270878398,27,1,1,1,2016-12-11
1623750070,1665081654,400,9,8,6,2016-12-11
1519644322,89206427,156,7,6,4,2016-12-11
1725635615,2025699847,55,1,1,1,2016-12-11
1091682207,2025699847,120,4,4,3,2016-12-11
1768805330,828534847,12,1,0,0,2016-12-11
717844050,1697503993,32,1,1,1,2016-12-11
717844050,342847286,802,13,12,11,2016-12-11
554892047,624770874,71,2,2,2,2016-12-11
1534063990,2104873054,12,0,0,0,2016-12-11
1764017416,1430506477,10,0,0,0,2016-12-11
1620846910,615535993,23567,3,3,3,2016-12-11
265442043,508414954,4112,14,14,13,2016-12-11
1243785496,313450190,76,4,2,2,2016-12-11
778544259,637435742,65,4,2,1,2016-12-11
1519644322,1851286936,1175,44,34,24,2016-12-11
805113191,829200824,2730,21,19,17,2016-12-11
1898642600,646922510,874,17,15,15,2016-12-11
829200824,1534063990,22443,17,15,10,2016-12-11
646922510,2025699847,111,1,1,1,2016-12-11
1585850597,1972115615,438,13,12,12,2016-12-11
554892047,265442043,252,7,4,3,2016-12-11
717844050,1445225314,26,2,0,0,2016-12-11
717844050,1764017416,67,5,2,1,2016-12-11
1239571429,637435742,192,3,2,2,2016-12-11
342847286,646922510,1478,19,19,13,2016-12-11
978193060,2025699847,399,8,5,5,2016-12-11
342847286,1091682207,990,3,3,3,2016-12-11
98735408,1889314729,9111,47,45,43,2016-12-11
646922510,1494434346,178,10,7,4,2016-12-11
333175041,1519644322,1078,26,21,17,2016-12-11
717844050,671574015,677,23,20,19,2016-12-11
1111499302,646922510,2892,46,42,36,2016-12-11
1343237680,2025699847,195,5,3,3,2016-12-11
1851286936,508414954,47,2,2,2,2016-12-11
1972115615,646922510,1096,30,23,19,2016-12-11
637435742,554892047,51674,13,11,10,2016-12-11
554892047,978193060,39,2,2,1,2016-12-11
345466931,508414954,56,2,2,2,2016-12-11
508414954,1519644322,420,12,9,9,2016-12-11
195941619,2025699847,72,1,1,1,2016-12-11
829200824,1270878398,2640,38,35,32,2016-12-11
2042092649,829200824,18261,262,237,210,2016-12-11
829200824,1091682207,1,0,0,0,2016-12-11
508414954,7957504,322,10,10,6,2016-12-11
554892047,1623750070,3301,40,34,28,2016-12-11
2044461369,637435742,2,0,0,0,2016-12-11
553349318,1534063990,439,11,10,10,2016-12-11
554892047,345466931,1936,15,15,14,2016-12-11
637435742,1445225314,6193,260,212,164,2016-12-11
1430506477,313450190,194,2,2,1,2016-12-11
554892047,1243785496,1135,29,28,24,2016-12-11
717844050,992606538,674,16,13,12,2016-12-11
342847286,496615740,4,0,0,0,2016-12-11
1972115615,1111499302,31661,668,581,495,2016-12-11
1898642600,345466931,28,3,0,0,2016-12-11
89206427,508414954,31,2,2,1,2016-12-11
1623750070,828534847,4557,20,20,20,2016-12-11
1243785496,1260588087,23,1,1,1,2016-12-11
342847286,637435742,143,4,4,3,2016-12-11
1851286936,1725635615,500,14,12,12,2016-12-11
554892047,553349318,144,5,5,5,2016-12-11
554892047,646922510,4,0,0,0,2016-12-11
1243785496,1239571429,21,2,1,0,2016-12-11
1534063990,828534847,6543,3,3,3,2016-12-11
243719136,637435742,4,0,0,0,2016-12-11
553349318,1270878398,2778,16,15,13,2016-12-11
1375110634,637435742,92,3,3,3,2016-12-11
722225259,1239571429,668,19,15,13,2016-12-11
401107636,2025699847,105,4,4,4,2016-12-11
342847286,1430506477,3198,5,5,5,2016-12-11
1243785496,1838426739,34,1,1,1,2016-12-11
1725635615,637435742,47,1,1,1,2016-12-11
717844050,1558837466,179,4,4,2,2016-12-11
1725635615,1270878398,23,2,1,0,2016-12-11
1623750070,2104873054,18182,16,14,14,2016-12-11
1243785496,646922510,453,7,6,4,2016-12-11
1764017416,508414954,94,5,5,5,2016-12-11
508414954,1212892288,38,1,1,1,2016-12-11
1494434346,195941619,82,3,2,2,2016-12-11
2042092649,805113191,1195,42,34,29,2016-12-11
1623750070,553349318,19739,25,23,23,2016-12-11
829200824,992606538,88,4,4,3,2016-12-11
