A,B,Weight,5,10,15,Date
508414954,1430506477,40,2,2,1,2016-12-07
722225259,195941619,12,0,0,0,2016-12-07
1558837466,978193060,160,5,5,4,2016-12-07
554892047,98735408,106,2,2,2,2016-12-07
1519644322,1725635615,758,26,23,17,2016-12-07
1725635615,1665081654,115,4,4,2,2016-12-07
463397903,7957504,83546,6,6,6,2016-12-07
554892047,805113191,139,5,4,3,2016-12-07
1972115615,1091682207,53499,144,130,111,2016-12-07
1111499302,1494434346,27032,656,538,442,2016-12-07
554892047,1494434346,1032,21,18,15,2016-12-07
1851286936,717844050,121,2,2,1,2016-12-07
1494434346,1091682207,1612,48,37,28,2016-12-07
829200824,1851286936,4,0,0,0,2016-12-07
828589940,1270289144,80830,4,4,4,2016-12-07
1730609357,1424241655,4573,27,26,25,2016-12-07
553349318,829200824,54166,47,37,35,2016-12-07
554892047,1270878398,349,11,10,9,2016-12-07
717844050,828589940,52752,11,11,11,2016-12-07
1898642600,1424241655,2578,46,43,41,2016-12-07
342847286,1585850597,1205,2,2,2,2016-12-07
2072496780,717844050,143,5,4,4,2016-12-07
1270289144,637435742,82830,16,15,15,2016-12-07
2036048124,1445225314,29,1,1,1,2016-12-07
1506301109,778544259,1299,27,24,22,2016-12-07
1519644322,345466931,321,14,12,7,2016-12-07
1506301109,805113191,217,11,9,7,2016-12-07
2036048124,1838426739,2196,3,3,3,2016-12-07
553349318,1623750070,23659,10,9,9,2016-12-07
1623750070,1851286936,51,2,2,1,2016-12-07
829200824,1768805330,7,1,0,0,2016-12-07
717844050,2056522415,2318,50,39,34,2016-12-07
829200824,805113191,31,2,2,1,2016-12-07
1534063990,992606538,745,11,11,10,2016-12-07
1091682207,496615740,17,1,1,1,2016-12-07
717844050,637435742,49871,16,16,15,2016-12-07
554892047,1430506477,4718,84,76,68,2016-12-07
342847286,2025699847,1,0,0,0,2016-12-07
717844050,1898642600,2458,49,42,39,2016-12-07
1972115615,1424241655,2957,41,37,31,2016-12-07
717844050,1494434346,1566,25,21,18,2016-12-07
829200824,2036048124,1262,26,22,21,2016-12-07
1889314729,508414954,123,2,2,2,2016-12-07
508414954,270735755,769,22,20,17,2016-12-07
508414954,1343237680,714,19,15,15,2016-12-07
829200824,265442043,11,1,1,0,2016-12-07
1768805330,805113191,150,4,3,2,2016-12-07
345466931,992606538,219,9,6,4,2016-12-07
1558837466,2098451489,2,0,0,0,2016-12-07
1972115615,1898642600,1656,40,37,32,2016-12-07
624770874,345466931,16103,5,5,5,2016-12-07
553349318,805113191,9834,43,40,36,2016-12-07
508414954,195941619,132,5,5,3,2016-12-07
1506301109,2104873054,6873,230,184,150,2016-12-07
1725635615,265442043,2399,11,10,10,2016-12-07
1519644322,506010211,156,9,6,3,2016-12-07
1430506477,345466931,665,25,21,17,2016-12-07
717844050,2042092649,26,1,1,1,2016-12-07
554892047,828589940,28448,4,4,4,2016-12-07
646922510,2036048124,2,0,0,0,2016-12-07
1239571429,1744054166,1374,32,30,26,2016-12-07
553349318,1519644322,833,31,25,20,2016-12-07
345466931,778544259,9,1,0,0,2016-12-07
333175041,2042092649,7380,231,188,154,2016-12-07
1623750070,805113191,71,2,1,1,2016-12-07
1873234880,717844050,124,6,3,2,2016-12-07
717844050,2025699847,52922,5,5,5,2016-12-07
2036048124,1764017416,6,0,0,0,2016-12-07
1519644322,2036048124,1561,30,28,26,2016-12-07
1838426739,1558837466,18,1,1,0,2016-12-07
1243785496,722225259,36,2,2,2,2016-12-07
1465819709,1744054166,2946,124,91,70,2016-12-07
265442043,2042092649,521,21,19,15,2016-12-07
1239571429,717844050,511,12,12,11,2016-12-07
2056522415,270735755,83203,24,24,24,2016-12-07
717844050,1585850597,569,16,11,10,2016-12-07
506010211,1744054166,5493,205,167,135,2016-12-07
1111499302,1898642600,76108,68,67,65,2016-12-07
1375110634,333175041,23,2,1,0,2016-12-07
1838426739,1430506477,1312,16,15,14,2016-12-07
265442043,1519644322,289,13,12,8,2016-12-07
554892047,649072229,1,0,0,0,2016-12-07
1424241655,195941619,26,1,1,1,2016-12-07
1519644322,1697801431,166,5,4,4,2016-12-07
1768805330,2036048124,391,10,9,9,2016-12-07
1494434346,1730609357,13,2,0,0,2016-12-07
1519644322,1665081654,843,27,22,16,2016-12-07
717844050,1620846910,133,5,5,4,2016-12-07
1494434346,1585850597,3541,3,3,3,2016-12-07
1665081654,2036048124,14266,24,22,18,2016-12-07
554892047,722225259,77,2,2,2,2016-12-07
1725635615,778544259,56847,55,52,47,2016-12-07
508414954,1424241655,150,8,5,3,2016-12-07
1243785496,1424241655,599,10,10,8,2016-12-07
1243785496,1764017416,63,5,2,0,2016-12-07
1725635615,2036048124,1824,17,16,15,2016-12-07
7957504,2025699847,24492,1,1,1,2016-12-07
1585850597,828534847,3736,3,3,3,2016-12-07
2104873054,1534063990,93,5,4,3,2016-12-07
463397903,554892047,62093,8,8,8,2016-12-07
554892047,1445225314,48,4,3,0,2016-12-07
2036048124,345466931,4543,3,3,3,2016-12-07
1725635615,553349318,23554,66,60,49,2016-12-07
1243785496,1091682207,1689,26,23,19,2016-12-07
1972115615,1494434346,396,19,15,12,2016-12-07
1091682207,1764017416,2091,77,65,51,2016-12-07
508414954,1585850597,612,12,12,10,2016-12-07
554892047,1343237680,9,1,0,0,2016-12-07
1243785496,978193060,23,1,1,1,2016-12-07
1243785496,1898642600,650,26,18,16,2016-12-07
1764017416,195941619,5,0,0,0,2016-12-07
333175041,2036048124,3729,59,57,44,2016-12-07
646922510,496615740,7,0,0,0,2016-12-07
554892047,2025699847,47257,16,15,14,2016-12-07
1494434346,1764017416,1289,19,18,17,2016-12-07
89206427,1623750070,6049,3,3,3,2016-12-07
506010211,717844050,44,2,2,1,2016-12-07
1725635615,805113191,65,5,3,1,2016-12-07
508414954,1534063990,76,4,4,3,2016-12-07
1898642600,345466931,37,2,2,1,2016-12-07
195941619,671574015,29,1,1,1,2016-12-07
1972115615,1764017416,160,8,4,3,2016-12-07
408433646,1506301109,16453,82,75,67,2016-12-07
342847286,1111499302,3037,60,53,49,2016-12-07
345466931,828534847,3222,28,27,27,2016-12-07
1243785496,637435742,54814,17,17,13,2016-12-07
1768805330,1519644322,1045,31,26,24,2016-12-07
554892047,342847286,1541,25,24,23,2016-12-07
1091682207,1430506477,2132,23,21,20,2016-12-07
1343237680,496615740,1086,23,20,16,2016-12-07
553349318,265442043,8027,42,36,28,2016-12-07
508414954,1558837466,504,16,13,11,2016-12-07
1768805330,1534063990,93,3,2,2,2016-12-07
717844050,1111499302,2559,62,56,45,2016-12-07
554892047,1534063990,1192,13,12,11,2016-12-07
1091682207,1585850597,207,6,6,3,2016-12-07
1343237680,722225259,14179,400,336,285,2016-12-07
1558837466,2056522415,69,5,2,2,2016-12-07
333175041,1851286936,11,1,1,0,2016-12-07
637435742,828589940,83242,5,5,5,2016-12-07
1343237680,313450190,5,0,0,0,2016-12-07
1898642600,1091682207,556,13,12,8,2016-12-07
553349318,1665081654,97,3,3,2,2016-12-07
1430506477,1424241655,1643,11,11,11,2016-12-07
1534063990,778544259,202,5,5,5,2016-12-07
7957504,637435742,62777,6,6,6,2016-12-07
722225259,646922510,7,0,0,0,2016-12-07
1764017416,496615740,3,0,0,0,2016-12-07
1091682207,978193060,239,3,3,3,2016-12-07
408433646,1534063990,9596,5,5,4,2016-12-07
1972115615,345466931,460,10,9,7,2016-12-07
333175041,829200824,22713,10,8,7,2016-12-07
1243785496,345466931,1670,30,29,27,2016-12-07
333175041,1725635615,514,15,15,13,2016-12-07
1430506477,342847286,2379,14,13,12,2016-12-07
313450190,1424241655,77,3,3,2,2016-12-07
1519644322,429792557,93,4,4,3,2016-12-07
2036048124,1430506477,97,4,3,2,2016-12-07
1243785496,828534847,457,18,15,14,2016-12-07
554892047,1375110634,4,0,0,0,2016-12-07
554892047,2042092649,299,15,10,8,2016-12-07
553349318,1851286936,1035,19,17,17,2016-12-07
265442043,1534063990,878,16,15,12,2016-12-07
2098451489,496615740,17228,313,276,247,2016-12-07
1898642600,1558837466,19,1,1,1,2016-12-07
195941619,1111499302,668,9,9,9,2016-12-07
717844050,195941619,713,19,16,12,2016-12-07
1260588087,717844050,88,4,4,4,2016-12-07
1316102244,1870172004,3297,22,21,20,2016-12-07
1445225314,1270289144,24,1,1,1,2016-12-07
1519644322,2104873054,1264,34,28,25,2016-12-07
1343237680,342847286,100,2,2,2,2016-12-07
752727656,1558837466,7296,3,3,3,2016-12-07
554892047,1111499302,584,12,8,7,2016-12-07
1558837466,98735408,1,0,0,0,2016-12-07
554892047,2036048124,1888,21,19,16,2016-12-07
1494434346,2036048124,9,1,0,0,2016-12-07
333175041,1665081654,3118,19,16,14,2016-12-07
717844050,345466931,89,3,2,2,2016-12-07
463397903,2025699847,83522,3,3,3,2016-12-07
1243785496,1430506477,4125,59,52,42,2016-12-07
1494434346,828534847,318,11,8,8,2016-12-07
554892047,778544259,88,5,3,3,2016-12-07
778544259,1519644322,1449,49,41,35,2016-12-07
722225259,496615740,6177,35,31,29,2016-12-07
554892047,1730609357,1,0,0,0,2016-12-07
1243785496,2025699847,46238,5,5,5,2016-12-07
717844050,401107636,112,6,4,4,2016-12-07
717844050,1534063990,894,6,6,6,2016-12-07
646922510,195941619,57673,71,67,67,2016-12-07
554892047,1585850597,92,3,2,2,2016-12-07
1558837466,496615740,53728,22,20,19,2016-12-07
1898642600,1764017416,60434,44,36,31,2016-12-07
1519644322,624770874,49,2,2,1,2016-12-07
195941619,1091682207,293,8,8,8,2016-12-07
333175041,1768805330,1803,33,29,25,2016-12-07
1725635615,345466931,4,0,0,0,2016-12-07
2036048124,1534063990,774,21,20,18,2016-12-07
1494434346,1430506477,1808,4,4,4,2016-12-07
2104873054,89206427,4925,18,16,15,2016-12-07
2042092649,1270878398,20,1,1,1,2016-12-07
1260588087,1091682207,9930,5,5,5,2016-12-07
1243785496,195941619,53,3,2,1,2016-12-07
508414954,342847286,1015,20,19,18,2016-12-07
2036048124,1623750070,1,0,0,0,2016-12-07
717844050,463397903,55031,17,15,15,2016-12-07
829200824,1725635615,548,18,16,15,2016-12-07
717844050,1838426739,3434,34,30,30,2016-12-07
508414954,2025699847,75693,12,11,11,2016-12-07
270735755,496615740,43,1,1,1,2016-12-07
463397903,508414954,59837,22,22,19,2016-12-07
333175041,805113191,2933,50,46,38,2016-12-07
1424241655,342847286,2445,7,5,5,2016-12-07
1665081654,2042092649,51,3,3,2,2016-12-07
508414954,828589940,51468,15,13,11,2016-12-07
1430506477,717844050,2603,39,33,23,2016-12-07
1623750070,1270878398,3,0,0,0,2016-12-07
553349318,89206427,23511,43,42,39,2016-12-07
1558837466,1430506477,3542,21,19,19,2016-12-07
649072229,508414954,24,1,1,1,2016-12-07
1623750070,1585850597,3412,3,3,3,2016-12-07
342847286,195941619,629,16,13,11,2016-12-07
333175041,1534063990,12017,214,176,131,2016-12-07
508414954,646922510,593,17,16,14,2016-12-07
1111499302,1764017416,1083,37,30,26,2016-12-07
2036048124,313450190,16,1,1,1,2016-12-07
1558837466,992606538,807,22,19,15,2016-12-07
722225259,1558837466,889,21,17,15,2016-12-07
1585850597,671574015,25007,627,520,418,2016-12-07
1343237680,1111499302,14,1,1,0,2016-12-07
1111499302,1091682207,4503,43,37,34,2016-12-07
1243785496,1623750070,77,2,2,2,2016-12-07
554892047,1725635615,36,1,1,1,2016-12-07
554892047,496615740,47,2,2,2,2016-12-07
637435742,1445225314,1783,55,46,39,2016-12-07
992606538,508414954,681,13,12,10,2016-12-07
828534847,1424241655,3266,1,1,1,2016-12-07
342847286,1972115615,3528,63,58,50,2016-12-07
1270289144,717844050,45722,8,8,8,2016-12-07
1243785496,342847286,856,21,17,16,2016-12-07
1445225314,7957504,533,16,14,12,2016-12-07
1243785496,1111499302,587,20,17,14,2016-12-07
1243785496,1343237680,7,0,0,0,2016-12-07
1111499302,1534063990,4168,35,31,29,2016-12-07
1898642600,195941619,958,23,18,14,2016-12-07
1239571429,1519644322,1223,23,22,17,2016-12-07
1494434346,992606538,3,0,0,0,2016-12-07
1270878398,1519644322,1269,43,32,28,2016-12-07
717844050,1091682207,2835,30,27,24,2016-12-07
1445225314,2025699847,3042,84,72,63,2016-12-07
671574015,2056522415,2961,86,69,57,2016-12-07
829200824,778544259,172,10,7,5,2016-12-07
615535993,1212892288,25180,287,249,211,2016-12-07
1270289144,1243785496,50711,22,22,22,2016-12-07
342847286,828534847,173,4,4,4,2016-12-07
345466931,313450190,66,4,3,1,2016-12-07
313450190,1091682207,150,6,6,4,2016-12-07
2036048124,1972115615,7,0,0,0,2016-12-07
829200824,1375110634,1,0,0,0,2016-12-07
265442043,717844050,55,1,1,1,2016-12-07
637435742,2025699847,83235,3,3,3,2016-12-07
554892047,1665081654,146,4,4,4,2016-12-07
1972115615,195941619,810,24,19,16,2016-12-07
1506301109,1534063990,10209,3,3,3,2016-12-07
1534063990,1270878398,19556,436,386,339,2016-12-07
805113191,1519644322,1010,42,28,21,2016-12-07
2036048124,1270878398,15164,280,241,213,2016-12-07
717844050,1424241655,775,27,20,15,2016-12-07
1838426739,2056522415,5,0,0,0,2016-12-07
1838426739,992606538,472,9,7,5,2016-12-07
508414954,1111499302,1324,33,27,24,2016-12-07
1744054166,717844050,117,5,4,3,2016-12-07
333175041,778544259,13,1,1,0,2016-12-07
1343237680,1091682207,102,4,3,3,2016-12-07
463397903,828589940,83553,3,3,3,2016-12-07
1558837466,1091682207,22,2,1,1,2016-12-07
717844050,1313750791,203,9,7,5,2016-12-07
1898642600,1343237680,17,1,1,1,2016-12-07
717844050,828534847,4,0,0,0,2016-12-07
1768805330,1623750070,7,1,0,0,2016-12-07
333175041,265442043,80,2,2,2,2016-12-07
1343237680,1430506477,1760,3,3,3,2016-12-07
408433646,829200824,19226,13,12,12,2016-12-07
554892047,828534847,101,5,4,2,2016-12-07
7957504,828589940,59611,3,3,3,2016-12-07
553349318,778544259,44248,296,282,267,2016-12-07
637435742,508414954,54183,12,11,10,2016-12-07
2036048124,992606538,32,1,1,1,2016-12-07
342847286,1445225314,15,2,0,0,2016-12-07
1519644322,1623750070,571,17,17,17,2016-12-07
1534063990,2042092649,398,14,12,10,2016-12-07
1519644322,1506301109,546,18,17,14,2016-12-07
1768805330,2042092649,1667,40,37,30,2016-12-07
554892047,1768805330,9,0,0,0,2016-12-07
1620846910,1212892288,1716,3,3,3,2016-12-07
1534063990,1972115615,407,18,13,9,2016-12-07
722225259,1091682207,306,2,2,2,2016-12-07
1091682207,828534847,1,0,0,0,2016-12-07
195941619,1838426739,21,2,0,0,2016-12-07
717844050,1889314729,186,9,5,5,2016-12-07
265442043,1623750070,4,0,0,0,2016-12-07
1764017416,1424241655,455,18,13,10,2016-12-07
717844050,496615740,1571,37,30,24,2016-12-07
1243785496,496615740,15,1,1,0,2016-12-07
508414954,978193060,4800,191,160,130,2016-12-07
1494434346,1424241655,879,15,13,12,2016-12-07
554892047,1506301109,20,1,1,1,2016-12-07
1768805330,1665081654,892,26,23,20,2016-12-07
1243785496,1585850597,223,6,6,3,2016-12-07
992606538,1424241655,2247,37,32,27,2016-12-07
1494434346,1898642600,152,6,4,4,2016-12-07
554892047,1972115615,286,6,5,4,2016-12-07
1725635615,1851286936,1317,35,30,26,2016-12-07
1623750070,1375110634,753,15,13,12,2016-12-07
508414954,401107636,103,6,4,3,2016-12-07
1838426739,345466931,154,2,2,2,2016-12-07
1768805330,2104873054,83,5,3,1,2016-12-07
1838426739,1212892288,30137,102,88,78,2016-12-07
717844050,646922510,1139,21,18,13,2016-12-07
1506301109,1725635615,89,1,1,1,2016-12-07
1243785496,992606538,807,27,22,18,2016-12-07
1519644322,408433646,57,5,1,1,2016-12-07
2098451489,717844050,1727,44,33,28,2016-12-07
7957504,508414954,53484,15,14,12,2016-12-07
1838426739,1764017416,4,0,0,0,2016-12-07
1506301109,1375110634,1709,27,26,24,2016-12-07
1519644322,1852043824,13,2,0,0,2016-12-07
342847286,1898642600,911,38,30,22,2016-12-07
778544259,717844050,156,3,2,2,2016-12-07
828589940,2025699847,26729,1,1,1,2016-12-07
554892047,829200824,40,2,2,2,2016-12-07
1768805330,1375110634,7,0,0,0,2016-12-07
508414954,1898642600,872,14,14,14,2016-12-07
1838426739,1972115615,1051,11,11,9,2016-12-07
554892047,408433646,53,3,3,2,2016-12-07
1494434346,496615740,1,0,0,0,2016-12-07
1838426739,313450190,197,5,4,3,2016-12-07
508414954,717844050,26816,80,70,58,2016-12-07
342847286,313450190,44,2,2,2,2016-12-07
554892047,333175041,32,1,1,1,2016-12-07
752727656,717844050,154,6,5,3,2016-12-07
1838426739,1620846910,75969,7,7,7,2016-12-07
342847286,992606538,24,1,1,1,2016-12-07
1768805330,1270878398,107,6,3,3,2016-12-07
1623750070,1665081654,11,1,0,0,2016-12-07
1519644322,89206427,322,11,9,8,2016-12-07
1519644322,333175041,1411,40,35,32,2016-12-07
333175041,553349318,1362,38,29,25,2016-12-07
646922510,828534847,1,0,0,0,2016-12-07
752727656,508414954,2,0,0,0,2016-12-07
313450190,717844050,519,15,14,11,2016-12-07
554892047,624770874,3,0,0,0,2016-12-07
508414954,1972115615,773,20,16,13,2016-12-07
1764017416,1430506477,2,0,0,0,2016-12-07
1494434346,646922510,55713,15,11,10,2016-12-07
1838426739,671574015,5,0,0,0,2016-12-07
195941619,270735755,31,2,2,1,2016-12-07
1243785496,313450190,714,24,22,18,2016-12-07
1519644322,1851286936,1752,47,37,27,2016-12-07
1665081654,1534063990,77,5,3,2,2016-12-07
1270878398,1725635615,1483,19,17,15,2016-12-07
2056522415,508414954,620,19,14,14,2016-12-07
1898642600,646922510,1162,32,29,23,2016-12-07
1239571429,2044461369,2,0,0,0,2016-12-07
508414954,1932226176,1,0,0,0,2016-12-07
554892047,265442043,686,12,9,8,2016-12-07
717844050,1445225314,869,34,30,25,2016-12-07
717844050,1764017416,809,22,17,17,2016-12-07
671574015,270735755,334,14,12,10,2016-12-07
342847286,646922510,50464,122,111,102,2016-12-07
508414954,1091682207,210,10,9,5,2016-12-07
554892047,1270289144,55831,3,3,3,2016-12-07
508414954,496615740,824,28,24,20,2016-12-07
342847286,1091682207,1726,12,12,11,2016-12-07
1243785496,624770874,42,2,2,2,2016-12-07
1558837466,345466931,110,6,5,4,2016-12-07
554892047,7957504,57109,6,6,6,2016-12-07
1506301109,265442043,4486,10,10,8,2016-12-07
717844050,671574015,26539,62,50,43,2016-12-07
1519644322,829200824,1322,29,27,26,2016-12-07
1838426739,1873234880,2,0,0,0,2016-12-07
1270878398,717844050,20,1,1,1,2016-12-07
508414954,2036048124,74,2,2,2,2016-12-07
1243785496,2036048124,1622,27,27,26,2016-12-07
1697801431,2036048124,12617,60,52,47,2016-12-07
1424241655,1091682207,2098,24,20,18,2016-12-07
1838426739,1111499302,10,0,0,0,2016-12-07
2042092649,1519644322,262,11,9,7,2016-12-07
1851286936,508414954,90,3,3,3,2016-12-07
1972115615,646922510,3994,106,92,73,2016-12-07
508414954,1764017416,564,13,11,10,2016-12-07
1243785496,646922510,233,5,5,4,2016-12-07
2036048124,1851286936,841,22,20,19,2016-12-07
717844050,1852043824,1,0,0,0,2016-12-07
1506301109,2036048124,1697,36,29,27,2016-12-07
1764017416,342847286,442,18,11,10,2016-12-07
195941619,2056522415,40,2,2,2,2016-12-07
829200824,1270878398,93,4,4,3,2016-12-07
508414954,2098451489,116,5,4,2,2016-12-07
649072229,1343237680,1354,3,2,2,2016-12-07
508414954,1494434346,662,14,12,10,2016-12-07
553349318,1534063990,388,10,8,8,2016-12-07
554892047,345466931,713,6,6,6,2016-12-07
1534063990,345466931,588,4,4,4,2016-12-07
1430506477,313450190,63915,4,4,4,2016-12-07
554892047,1243785496,45846,42,35,31,2016-12-07
1838426739,342847286,15,1,0,0,2016-12-07
1465819709,717844050,1040,12,11,11,2016-12-07
717844050,992606538,982,35,26,18,2016-12-07
2056522415,1585850597,6,1,0,0,2016-12-07
554892047,1697801431,137,4,4,4,2016-12-07
1534063990,1430506477,91,3,2,2,2016-12-07
1972115615,1111499302,9685,155,138,123,2016-12-07
1343237680,1558837466,2553,66,59,50,2016-12-07
2036048124,778544259,20,1,1,1,2016-12-07
553349318,2042092649,23,1,1,1,2016-12-07
1243785496,1494434346,227,6,6,4,2016-12-07
1623750070,828534847,6236,3,3,3,2016-12-07
1623750070,829200824,2,0,0,0,2016-12-07
1898642600,1534063990,5271,19,17,16,2016-12-07
554892047,646922510,25,1,1,1,2016-12-07
1534063990,828534847,337,12,10,8,2016-12-07
553349318,1270878398,3056,18,18,17,2016-12-07
1838426739,1424241655,1590,15,12,11,2016-12-07
1243785496,828589940,57782,13,13,13,2016-12-07
195941619,496615740,9,1,0,0,2016-12-07
1243785496,1838426739,283,10,9,7,2016-12-07
717844050,1558837466,880,21,17,17,2016-12-07
1558837466,270735755,6,0,0,0,2016-12-07
554892047,1424241655,1019,13,12,9,2016-12-07
1764017416,345466931,2,0,0,0,2016-12-07
1764017416,646922510,830,38,29,23,2016-12-07
805113191,508414954,39,2,2,1,2016-12-07
