A,B,Weight,5,10,15,Date
1506301109,1768805330,19,1,1,0,2016-12-08
463397903,1898642600,2830,53,42,39,2016-12-08
829200824,828534847,16,2,0,0,2016-12-08
508414954,1243785496,51284,7,7,7,2016-12-08
717844050,554892047,29536,28,25,23,2016-12-08
1623750070,345466931,136,4,4,4,2016-12-08
429792557,1519644322,47,2,1,1,2016-12-08
1243785496,2098451489,46,4,2,0,2016-12-08
463397903,1424241655,38,2,2,1,2016-12-08
401107636,1585850597,27045,23,21,19,2016-12-08
1494434346,2098451489,4,0,0,0,2016-12-08
717844050,2036048124,182,5,3,3,2016-12-08
1898642600,1316102244,5,0,0,0,2016-12-08
1665081654,2104873054,8,1,0,0,2016-12-08
978193060,722225259,73413,20,20,20,2016-12-08
1270289144,98735408,3,0,0,0,2016-12-08
778544259,2042092649,131,3,2,2,2016-12-08
2036048124,805113191,60303,56,49,43,2016-12-08
342847286,1316102244,2686,6,4,4,2016-12-08
2104873054,553349318,21995,3,2,2,2016-12-08
1519644322,1744054166,210,5,4,3,2016-12-08
1316102244,313450190,30,1,1,1,2016-12-08
615535993,1212892288,14303,114,104,93,2016-12-08
1270289144,1430506477,772,10,9,9,2016-12-08
342847286,1494434346,33781,675,572,488,2016-12-08
1534063990,408433646,7141,120,104,93,2016-12-08
1585850597,463397903,608,17,16,13,2016-12-08
717844050,265442043,116,5,5,5,2016-12-08
1111499302,646922510,1450,26,22,19,2016-12-08
554892047,1764017416,89,7,4,1,2016-12-08
1343237680,717844050,190,5,3,3,2016-12-08
1494434346,978193060,1,0,0,0,2016-12-08
1838426739,828534847,7135,3,3,3,2016-12-08
1851286936,1519644322,1343,54,43,31,2016-12-08
1623750070,778544259,18309,512,440,374,2016-12-08
554892047,463397903,1157,41,34,32,2016-12-08
1445225314,508414954,11,1,1,0,2016-12-08
671574015,508414954,5,0,0,0,2016-12-08
1316102244,1091682207,155,5,3,3,2016-12-08
1091682207,992606538,1082,18,15,12,2016-12-08
829200824,313450190,191,4,4,4,2016-12-08
1851286936,778544259,48,3,3,1,2016-12-08
1534063990,1494434346,6,0,0,0,2016-12-08
615535993,1838426739,56722,2,2,2,2016-12-08
829200824,1558837466,439,8,7,7,2016-12-08
1665081654,778544259,5,0,0,0,2016-12-08
1465819709,2044461369,27,2,2,1,2016-12-08
1534063990,1375110634,10,1,0,0,2016-12-08
1665081654,829200824,8,1,0,0,2016-12-08
463397903,978193060,1890,40,33,27,2016-12-08
1725635615,89206427,7591,5,5,5,2016-12-08
345466931,2104873054,108,6,5,3,2016-12-08
1239571429,506010211,197,7,7,6,2016-12-08
671574015,98735408,30,1,1,1,2016-12-08
2036048124,1623750070,12203,405,326,264,2016-12-08
829200824,1494434346,43,2,2,2,2016-12-08
717844050,829200824,190,4,3,2,2016-12-08
408433646,1519644322,191,7,6,6,2016-12-08
1725635615,2104873054,20584,4,4,4,2016-12-08
1764017416,1091682207,753,15,14,14,2016-12-08
1316102244,1534063990,1572,3,3,3,2016-12-08
2036048124,828534847,3011,1,1,1,2016-12-08
1375110634,1519644322,181,12,7,5,2016-12-08
554892047,1260588087,45,2,1,1,2016-12-08
646922510,1430506477,1,0,0,0,2016-12-08
2098451489,508414954,12,1,0,0,2016-12-08
554892047,2098451489,183,9,5,5,2016-12-08
722225259,508414954,63,5,3,2,2016-12-08
805113191,717844050,355,12,7,5,2016-12-08
1243785496,1558837466,77,2,2,2,2016-12-08
829200824,646922510,16,1,0,0,2016-12-08
1243785496,646922510,34,2,1,0,2016-12-08
992606538,1430506477,3559,172,143,108,2016-12-08
1851286936,553349318,26,1,1,1,2016-12-08
1838426739,1851286936,31,2,1,1,2016-12-08
717844050,333175041,119,5,5,5,2016-12-08
1430506477,508414954,11,1,1,0,2016-12-08
1212892288,1838426739,49572,37,33,24,2016-12-08
722225259,195941619,4,0,0,0,2016-12-08
1558837466,978193060,26,1,1,1,2016-12-08
828534847,345466931,736,1,1,1,2016-12-08
1519644322,1725635615,628,23,21,14,2016-12-08
554892047,805113191,140,4,3,3,2016-12-08
1972115615,1091682207,63310,16,13,11,2016-12-08
1111499302,1494434346,1540,13,13,12,2016-12-08
829200824,1506301109,21222,7,6,5,2016-12-08
1519644322,2042092649,4472,147,114,96,2016-12-08
717844050,1623750070,50,2,2,2,2016-12-08
554892047,1494434346,1206,18,17,17,2016-12-08
829200824,265442043,7030,37,33,30,2016-12-08
2036048124,1270878398,26131,363,320,290,2016-12-08
1851286936,717844050,45,4,1,0,2016-12-08
717844050,1243785496,38226,21,21,20,2016-12-08
463397903,1764017416,699,12,9,8,2016-12-08
345466931,717844050,1263,16,13,10,2016-12-08
1270289144,463397903,30215,11,10,10,2016-12-08
646922510,717844050,240,7,5,3,2016-12-08
828589940,1270289144,37742,6,6,6,2016-12-08
553349318,829200824,7630,104,90,83,2016-12-08
1375110634,717844050,1,0,0,0,2016-12-08
554892047,1270878398,238,8,7,7,2016-12-08
717844050,828589940,39639,21,20,19,2016-12-08
671574015,1468909813,174,6,4,3,2016-12-08
2072496780,717844050,21,2,1,0,2016-12-08
1270289144,637435742,58674,8,8,8,2016-12-08
1506301109,778544259,2883,59,54,46,2016-12-08
1519644322,345466931,536,15,13,11,2016-12-08
1506301109,805113191,104,4,4,3,2016-12-08
1270289144,345466931,230,4,4,4,2016-12-08
2098451489,717844050,190,7,4,3,2016-12-08
1316102244,1430506477,591,17,13,12,2016-12-08
1534063990,992606538,432,15,13,10,2016-12-08
1519644322,1768805330,1123,40,33,24,2016-12-08
1091682207,496615740,15,1,1,0,2016-12-08
717844050,637435742,46184,30,28,26,2016-12-08
243719136,1519644322,8,0,0,0,2016-12-08
828534847,554892047,12,0,0,0,2016-12-08
1972115615,1424241655,654,4,4,4,2016-12-08
829200824,2036048124,4287,56,49,46,2016-12-08
1889314729,508414954,140,2,2,2,2016-12-08
1519644322,1239571429,994,18,14,13,2016-12-08
1558837466,752727656,4364,3,2,2,2016-12-08
829200824,243719136,3,0,0,0,2016-12-08
1768805330,805113191,6,1,0,0,2016-12-08
345466931,992606538,148,7,6,4,2016-12-08
1558837466,2098451489,2345,103,87,67,2016-12-08
615535993,1620846910,64050,123,103,88,2016-12-08
553349318,805113191,567,17,16,11,2016-12-08
1506301109,2104873054,15716,439,371,313,2016-12-08
270735755,717844050,27,3,0,0,2016-12-08
1519644322,506010211,160,6,5,3,2016-12-08
7957504,717844050,53280,32,31,28,2016-12-08
463397903,646922510,830,14,12,10,2016-12-08
1534063990,1243785496,140,4,3,3,2016-12-08
829200824,1111499302,51,2,1,1,2016-12-08
1898642600,1972115615,11947,5,5,5,2016-12-08
554892047,828589940,45591,7,5,5,2016-12-08
1239571429,1744054166,1845,60,49,39,2016-12-08
553349318,1519644322,1567,46,41,35,2016-12-08
463397903,1260588087,89,3,3,3,2016-12-08
333175041,2042092649,9146,152,134,119,2016-12-08
1932226176,1519644322,95,3,3,3,2016-12-08
463397903,2098451489,1901,28,24,21,2016-12-08
1873234880,717844050,14,1,0,0,2016-12-08
717844050,2025699847,46911,6,6,6,2016-12-08
1243785496,1316102244,5,0,0,0,2016-12-08
1519644322,2036048124,1389,45,38,34,2016-12-08
1316102244,828534847,4522,12,10,9,2016-12-08
1243785496,722225259,13,1,0,0,2016-12-08
265442043,2042092649,15941,418,358,304,2016-12-08
1239571429,717844050,174,4,4,4,2016-12-08
1558837466,717844050,213,7,7,5,2016-12-08
345466931,624770874,12396,26,26,26,2016-12-08
1243785496,1873234880,8,1,0,0,2016-12-08
506010211,1744054166,30444,932,807,659,2016-12-08
463397903,98735408,686,24,20,17,2016-12-08
554892047,649072229,34,1,1,1,2016-12-08
717844050,508414954,42850,23,22,22,2016-12-08
1534063990,508414954,26,1,1,1,2016-12-08
1316102244,1111499302,7,1,0,0,2016-12-08
554892047,1851286936,28,1,1,1,2016-12-08
1519644322,1697801431,111,4,3,3,2016-12-08
270735755,508414954,105,4,4,3,2016-12-08
1270289144,313450190,59,2,2,2,2016-12-08
829200824,1430506477,528,7,6,6,2016-12-08
463397903,1494434346,933,22,18,14,2016-12-08
1519644322,1665081654,1392,31,26,25,2016-12-08
1465819709,1744054166,402,13,11,10,2016-12-08
1665081654,2036048124,17314,33,26,25,2016-12-08
554892047,722225259,287,8,8,6,2016-12-08
828589940,1243785496,5059,9,9,9,2016-12-08
333175041,1623750070,6999,128,112,90,2016-12-08
554892047,270735755,102,4,4,4,2016-12-08
463397903,1343237680,355,9,9,8,2016-12-08
1764017416,1898642600,62377,14,13,13,2016-12-08
1243785496,1424241655,2,0,0,0,2016-12-08
1243785496,1764017416,41,4,2,0,2016-12-08
7957504,2025699847,79691,3,3,3,2016-12-08
554892047,508414954,46638,9,8,8,2016-12-08
554892047,195941619,99,5,4,3,2016-12-08
1494434346,722225259,24,2,0,0,2016-12-08
7957504,463397903,29191,21,19,17,2016-12-08
717844050,1270289144,44178,46,41,38,2016-12-08
554892047,1445225314,130,8,5,2,2016-12-08
1343237680,649072229,3255,60,51,48,2016-12-08
1725635615,553349318,22376,102,89,70,2016-12-08
1243785496,1091682207,825,15,14,12,2016-12-08
1972115615,1494434346,20523,725,590,475,2016-12-08
829200824,342847286,265,3,2,2,2016-12-08
463397903,1430506477,708,19,16,13,2016-12-08
554892047,1343237680,208,2,2,1,2016-12-08
1243785496,978193060,7,1,0,0,2016-12-08
1494434346,1445225314,4,0,0,0,2016-12-08
1316102244,992606538,1018,24,23,22,2016-12-08
1316102244,1889314729,87,2,2,2,2016-12-08
333175041,2036048124,5348,156,135,114,2016-12-08
646922510,496615740,3,0,0,0,2016-12-08
554892047,2025699847,47819,1,1,1,2016-12-08
1494434346,1764017416,8911,19,18,18,2016-12-08
1972115615,508414954,11,1,0,0,2016-12-08
506010211,717844050,37,1,1,1,2016-12-08
270735755,2056522415,54108,77,72,60,2016-12-08
646922510,2098451489,2,0,0,0,2016-12-08
1764017416,1316102244,7,1,0,0,2016-12-08
992606538,195941619,325,9,8,7,2016-12-08
342847286,717844050,544,15,11,10,2016-12-08
1744054166,717844050,126,4,3,2,2016-12-08
345466931,1243785496,331,8,7,7,2016-12-08
1898642600,345466931,5,0,0,0,2016-12-08
195941619,717844050,73,3,3,2,2016-12-08
1972115615,1764017416,99,5,3,3,2016-12-08
1506301109,1725635615,64,3,3,2,2016-12-08
408433646,1506301109,25988,12,12,12,2016-12-08
342847286,1111499302,1167,24,19,16,2016-12-08
195941619,1424241655,23,1,1,1,2016-12-08
1623750070,805113191,275,8,8,8,2016-12-08
1243785496,2056522415,21,1,1,1,2016-12-08
1270878398,1725635615,138,5,4,4,2016-12-08
554892047,342847286,2540,26,20,16,2016-12-08
195941619,508414954,34,1,1,1,2016-12-08
1343237680,496615740,933,8,7,7,2016-12-08
553349318,265442043,28496,628,551,475,2016-12-08
98735408,717844050,191,4,4,4,2016-12-08
992606538,717844050,2108,40,37,34,2016-12-08
1343237680,722225259,451,11,8,8,2016-12-08
1270289144,1445225314,46,1,1,1,2016-12-08
1316102244,2056522415,35,2,1,1,2016-12-08
1558837466,2056522415,5916,199,165,134,2016-12-08
671574015,717844050,1136,16,14,12,2016-12-08
637435742,1243785496,27636,13,13,13,2016-12-08
1898642600,1091682207,749,19,14,12,2016-12-08
553349318,1665081654,62,3,2,2,2016-12-08
463397903,1091682207,1268,17,16,14,2016-12-08
1534063990,778544259,230,9,8,5,2016-12-08
1316102244,98735408,25,1,1,1,2016-12-08
463397903,401107636,201,8,6,3,2016-12-08
7957504,637435742,53149,3,3,3,2016-12-08
829200824,992606538,135,6,5,4,2016-12-08
1764017416,496615740,7,1,0,0,2016-12-08
1111499302,1243785496,355,13,10,8,2016-12-08
1270878398,553349318,46,3,2,1,2016-12-08
2036048124,1898642600,18,2,0,0,2016-12-08
2036048124,1430506477,22,1,1,1,2016-12-08
554892047,1375110634,10,0,0,0,2016-12-08
554892047,2042092649,1873,27,23,21,2016-12-08
265442043,1534063990,400,9,8,8,2016-12-08
2098451489,496615740,36598,343,320,306,2016-12-08
1375110634,1725635615,3,0,0,0,2016-12-08
313450190,554892047,3287,54,48,44,2016-12-08
1260588087,717844050,18,1,1,1,2016-12-08
554892047,752727656,8,1,0,0,2016-12-08
1316102244,1870172004,61684,64,58,52,2016-12-08
508414954,637435742,76610,30,30,30,2016-12-08
1519644322,2104873054,1347,34,27,22,2016-12-08
1506301109,345466931,5,0,0,0,2016-12-08
646922510,722225259,5,0,0,0,2016-12-08
1316102244,270735755,74,2,2,2,2016-12-08
345466931,1972115615,104,5,5,2,2016-12-08
554892047,2036048124,3074,34,28,26,2016-12-08
2042092649,1665081654,177,4,3,2,2016-12-08
637435742,463397903,30356,19,18,18,2016-12-08
553349318,2042092649,1127,38,31,25,2016-12-08
463397903,2025699847,2827,10,9,8,2016-12-08
554892047,671574015,203,5,4,3,2016-12-08
1558837466,1343237680,1333,41,32,24,2016-12-08
1972115615,554892047,1141,36,27,22,2016-12-08
342847286,1558837466,3500,40,37,35,2016-12-08
829200824,1764017416,43,2,2,1,2016-12-08
778544259,1519644322,930,39,28,24,2016-12-08
1534063990,828534847,814,13,12,11,2016-12-08
553349318,1838426739,282,7,7,6,2016-12-08
554892047,1730609357,77,2,2,2,2016-12-08
1243785496,2025699847,6435,1,1,1,2016-12-08
463397903,313450190,40,2,1,1,2016-12-08
1665081654,805113191,18,1,1,0,2016-12-08
646922510,195941619,61278,12,11,9,2016-12-08
1558837466,496615740,54449,59,55,50,2016-12-08
195941619,1534063990,5,0,0,0,2016-12-08
195941619,1091682207,6789,202,176,144,2016-12-08
1270289144,992606538,135,5,3,3,2016-12-08
2036048124,1534063990,94,2,2,2,2016-12-08
554892047,1316102244,277,10,8,8,2016-12-08
717844050,1725635615,27,3,0,0,2016-12-08
1313750791,717844050,160,7,7,6,2016-12-08
1260588087,1091682207,6254,5,5,5,2016-12-08
401107636,717844050,24,2,1,1,2016-12-08
1494434346,1430506477,934,26,22,21,2016-12-08
1243785496,98735408,461,3,3,3,2016-12-08
1768805330,1838426739,43,3,1,1,2016-12-08
463397903,1534063990,100,3,2,2,2016-12-08
508414954,828589940,73517,6,6,6,2016-12-08
717844050,463397903,35834,28,24,19,2016-12-08
1270289144,496615740,89,1,1,1,2016-12-08
342847286,508414954,161,4,4,3,2016-12-08
829200824,1725635615,932,22,20,19,2016-12-08
1243785496,195941619,46,2,2,1,2016-12-08
508414954,463397903,39213,12,11,11,2016-12-08
992606538,554892047,10918,96,81,69,2016-12-08
1519644322,2044461369,5,0,0,0,2016-12-08
671574015,1558837466,10,1,0,0,2016-12-08
1430506477,195941619,1260,6,6,5,2016-12-08
333175041,805113191,157,8,4,3,2016-12-08
717844050,1424241655,6,1,0,0,2016-12-08
463397903,992606538,554,18,12,11,2016-12-08
1851286936,2036048124,238,6,6,4,2016-12-08
1623750070,1270878398,1886,11,9,8,2016-12-08
778544259,1725635615,23460,609,506,423,2016-12-08
829200824,1972115615,226,3,3,3,2016-12-08
1764017416,1111499302,1113,15,14,13,2016-12-08
553349318,778544259,3253,90,73,61,2016-12-08
1558837466,1430506477,5101,3,3,3,2016-12-08
342847286,195941619,2399,75,68,55,2016-12-08
89206427,553349318,26264,38,36,33,2016-12-08
1764017416,195941619,20135,682,556,446,2016-12-08
345466931,553349318,1,0,0,0,2016-12-08
1838426739,1534063990,31,1,1,1,2016-12-08
1623750070,1375110634,1363,54,48,37,2016-12-08
1494434346,1091682207,956,15,15,12,2016-12-08
1558837466,992606538,348,15,11,10,2016-12-08
1764017416,717844050,246,7,6,6,2016-12-08
1270878398,2042092649,56,4,2,1,2016-12-08
508414954,2025699847,56658,3,3,3,2016-12-08
1506301109,333175041,24153,61,53,49,2016-12-08
1111499302,508414954,42,2,2,2,2016-12-08
829200824,1851286936,54,3,3,1,2016-12-08
978193060,717844050,385,8,6,6,2016-12-08
1519644322,805113191,1834,70,49,32,2016-12-08
554892047,496615740,149,5,4,2,2016-12-08
992606538,508414954,51,1,1,1,2016-12-08
717844050,1665081654,44,2,1,1,2016-12-08
1243785496,1494434346,245,8,5,5,2016-12-08
1585850597,554892047,495,2,2,2,2016-12-08
1243785496,342847286,1125,17,11,11,2016-12-08
270735755,1468909813,459,6,6,6,2016-12-08
1430506477,1091682207,1544,6,6,6,2016-12-08
1243785496,1343237680,143,3,3,3,2016-12-08
1111499302,1534063990,38,3,1,1,2016-12-08
1898642600,195941619,582,27,20,15,2016-12-08
624770874,554892047,94,4,3,3,2016-12-08
345466931,554892047,1923,33,30,25,2016-12-08
829200824,1091682207,4,0,0,0,2016-12-08
463397903,1111499302,3010,66,57,51,2016-12-08
1111499302,717844050,227,7,7,6,2016-12-08
1316102244,671574015,18,1,0,0,2016-12-08
1506301109,1838426739,19,2,1,0,2016-12-08
1972115615,1558837466,8,0,0,0,2016-12-08
1270878398,1519644322,2238,89,72,63,2016-12-08
463397903,2036048124,34,2,2,2,2016-12-08
1838426739,778544259,137,5,5,3,2016-12-08
1445225314,2025699847,25901,362,336,307,2016-12-08
671574015,2056522415,17517,113,100,92,2016-12-08
829200824,778544259,3141,74,62,55,2016-12-08
1243785496,1445225314,93,3,3,2,2016-12-08
2072496780,508414954,37,1,1,1,2016-12-08
1270289144,1889314729,17,1,1,1,2016-12-08
1270289144,1243785496,25528,11,10,10,2016-12-08
342847286,828534847,1934,14,13,12,2016-12-08
345466931,313450190,115,8,4,3,2016-12-08
1623750070,1725635615,13176,7,7,6,2016-12-08
553349318,1506301109,835,27,23,19,2016-12-08
313450190,1091682207,122,5,5,4,2016-12-08
1558837466,508414954,175,4,4,4,2016-12-08
2036048124,1972115615,3,0,0,0,2016-12-08
1972115615,1316102244,506,19,16,12,2016-12-08
333175041,1270878398,616,15,15,13,2016-12-08
463397903,1239571429,196,6,5,5,2016-12-08
1270289144,1972115615,99,2,2,2,2016-12-08
463397903,1730609357,69,1,1,1,2016-12-08
1430506477,1243785496,693,18,16,15,2016-12-08
1623750070,2042092649,10397,116,104,92,2016-12-08
637435742,2025699847,51710,3,3,3,2016-12-08
554892047,1665081654,40,2,2,1,2016-12-08
992606538,1243785496,1371,43,36,32,2016-12-08
89206427,2104873054,14733,70,57,53,2016-12-08
1972115615,195941619,4213,111,90,70,2016-12-08
1506301109,1534063990,19366,3,3,3,2016-12-08
1534063990,1270878398,1606,5,5,5,2016-12-08
828534847,1243785496,602,13,12,9,2016-12-08
1091682207,554892047,1375,26,20,19,2016-12-08
1343237680,508414954,134,3,3,3,2016-12-08
1972115615,717844050,359,12,10,8,2016-12-08
463397903,1316102244,81,4,4,4,2016-12-08
717844050,1768805330,339,6,6,6,2016-12-08
1343237680,1091682207,4,0,0,0,2016-12-08
98735408,554892047,23,1,0,0,2016-12-08
1558837466,1091682207,6,1,0,0,2016-12-08
1558837466,313450190,9,1,0,0,2016-12-08
1898642600,508414954,24,1,1,1,2016-12-08
1768805330,1623750070,260,11,9,6,2016-12-08
195941619,671574015,12,1,1,0,2016-12-08
1494434346,1558837466,1,0,0,0,2016-12-08
1270289144,1494434346,399,5,5,4,2016-12-08
554892047,401107636,35,1,1,1,2016-12-08
2036048124,992606538,251,5,5,5,2016-12-08
195941619,98735408,2,0,0,0,2016-12-08
342847286,1445225314,3,0,0,0,2016-12-08
1519644322,1623750070,2082,60,56,51,2016-12-08
1838426739,805113191,47,2,2,1,2016-12-08
89206427,1519644322,308,9,8,6,2016-12-08
463397903,2072496780,121,2,2,2,2016-12-08
1534063990,2042092649,1359,10,9,9,2016-12-08
1519644322,1506301109,1122,34,30,23,2016-12-08
1768805330,2042092649,30360,67,59,50,2016-12-08
1270289144,671574015,49,1,1,1,2016-12-08
554892047,1768805330,24,1,1,0,2016-12-08
463397903,1468909813,20,1,1,0,2016-12-08
722225259,1091682207,69,2,2,2,2016-12-08
1506301109,1270878398,843,9,8,8,2016-12-08
828589940,637435742,51732,4,4,4,2016-12-08
624770874,1519644322,92,3,3,3,2016-12-08
265442043,1623750070,565,12,12,11,2016-12-08
717844050,496615740,129,5,4,3,2016-12-08
1243785496,496615740,298,3,3,2,2016-12-08
554892047,1313750791,36,2,2,1,2016-12-08
1585850597,98735408,792,33,31,23,2016-12-08
333175041,1534063990,19840,5,4,4,2016-12-08
1768805330,1665081654,26,1,1,1,2016-12-08
2036048124,1768805330,312,3,3,3,2016-12-08
463397903,722225259,4136,79,68,56,2016-12-08
342847286,1534063990,177,5,5,5,2016-12-08
1623750070,89206427,17620,10,8,7,2016-12-08
1585850597,270735755,31,3,1,1,2016-12-08
463397903,270735755,1683,49,41,30,2016-12-08
829200824,2042092649,43170,13,12,9,2016-12-08
2104873054,2042092649,5049,159,134,107,2016-12-08
1972115615,342847286,879,37,30,23,2016-12-08
1111499302,554892047,297,14,9,7,2016-12-08
554892047,2056522415,112,2,2,2,2016-12-08
1768805330,2104873054,88,4,4,2,2016-12-08
463397903,195941619,333,5,5,3,2016-12-08
554892047,778544259,411,14,11,11,2016-12-08
717844050,2056522415,96,2,2,1,2016-12-08
1558837466,722225259,3403,92,77,61,2016-12-08
1898642600,717844050,248,7,5,4,2016-12-08
1506301109,1375110634,12973,330,293,246,2016-12-08
265442043,1725635615,1,0,0,0,2016-12-08
342847286,1898642600,970,28,25,21,2016-12-08
1534063990,805113191,118,4,4,3,2016-12-08
778544259,717844050,177,7,5,5,2016-12-08
828589940,2025699847,51650,2,2,2,2016-12-08
1534063990,554892047,445,12,8,7,2016-12-08
1768805330,1375110634,2178,13,11,8,2016-12-08
829200824,1898642600,62,3,2,2,2016-12-08
829200824,408433646,25506,4,3,3,2016-12-08
1725635615,1838426739,2,0,0,0,2016-12-08
554892047,978193060,379,8,7,5,2016-12-08
1494434346,496615740,18,1,0,0,2016-12-08
2042092649,1725635615,4564,113,101,89,2016-12-08
1585850597,508414954,172,5,5,4,2016-12-08
1111499302,195941619,27213,769,643,520,2016-12-08
342847286,313450190,43,2,2,1,2016-12-08
1534063990,717844050,369,11,10,10,2016-12-08
1768805330,333175041,480,4,3,3,2016-12-08
408433646,333175041,21482,3,2,2,2016-12-08
1764017416,1534063990,11,1,0,0,2016-12-08
1838426739,1620846910,59932,9,8,8,2016-12-08
342847286,992606538,755,5,4,4,2016-12-08
646922510,508414954,106,3,3,2,2016-12-08
1768805330,1270878398,30,1,1,1,2016-12-08
1623750070,1665081654,8208,272,226,183,2016-12-08
1270878398,829200824,1982,43,40,37,2016-12-08
717844050,2104873054,43,3,2,1,2016-12-08
2042092649,717844050,864,18,15,14,2016-12-08
463397903,342847286,381,16,12,12,2016-12-08
752727656,508414954,4,0,0,0,2016-12-08
313450190,717844050,967,22,21,16,2016-12-08
1764017416,1430506477,4,0,0,0,2016-12-08
1494434346,646922510,18189,605,507,418,2016-12-08
195941619,829200824,2,0,0,0,2016-12-08
195941619,270735755,39,2,2,1,2016-12-08
1270289144,1898642600,6,0,0,0,2016-12-08
1243785496,313450190,647,6,6,6,2016-12-08
829200824,1838426739,1262,18,17,16,2016-12-08
671574015,1585850597,8498,127,118,109,2016-12-08
805113191,829200824,1496,24,23,18,2016-12-08
1898642600,646922510,24498,753,625,536,2016-12-08
829200824,1534063990,19728,2,2,2,2016-12-08
554892047,265442043,748,23,16,13,2016-12-08
717844050,1445225314,630,5,5,4,2016-12-08
671574015,270735755,7375,235,195,154,2016-12-08
717844050,1519644322,1224,4,4,4,2016-12-08
342847286,646922510,70,3,2,2,2016-12-08
554892047,1558837466,43,1,1,1,2016-12-08
554892047,1889314729,2,0,0,0,2016-12-08
554892047,1270289144,50603,31,28,26,2016-12-08
342847286,1091682207,1174,9,6,5,2016-12-08
313450190,195941619,117,5,5,4,2016-12-08
2036048124,1838426739,696,22,16,14,2016-12-08
1430506477,717844050,2971,43,36,30,2016-12-08
554892047,7957504,51677,11,11,10,2016-12-08
1972115615,1534063990,66,4,3,2,2016-12-08
333175041,1519644322,1785,40,31,27,2016-12-08
1519644322,829200824,1109,35,31,26,2016-12-08
463397903,1313750791,15,2,0,0,2016-12-08
1270878398,717844050,26,1,1,1,2016-12-08
1898642600,554892047,214,13,9,4,2016-12-08
1838426739,1665081654,53,2,2,2,2016-12-08
978193060,1270289144,6,0,0,0,2016-12-08
1243785496,2036048124,1775,33,29,24,2016-12-08
1697801431,2036048124,13853,32,29,21,2016-12-08
1838426739,2042092649,2765,13,11,10,2016-12-08
1091682207,646922510,1169,13,12,10,2016-12-08
463397903,1972115615,1670,47,39,33,2016-12-08
1972115615,646922510,2029,82,65,56,2016-12-08
828589940,7957504,61539,4,4,4,2016-12-08
1316102244,1873234880,1,0,0,0,2016-12-08
1111499302,1091682207,62134,83,73,68,2016-12-08
1534063990,1091682207,31,2,2,1,2016-12-08
463397903,752727656,60,4,4,1,2016-12-08
463397903,2056522415,884,28,22,19,2016-12-08
1270289144,2098451489,1,0,0,0,2016-12-08
1838426739,2104873054,12,1,0,0,2016-12-08
1506301109,2036048124,1852,44,37,33,2016-12-08
1764017416,342847286,4,0,0,0,2016-12-08
978193060,508414954,153,3,2,2,2016-12-08
1430506477,554892047,4852,83,78,72,2016-12-08
1270289144,722225259,71,2,1,1,2016-12-08
195941619,2056522415,27,1,1,1,2016-12-08
