A,B,Weight,5,10,15,Date
1270289144,7957504,70401,34,29,28,2016-12-09
1091682207,992606538,210,6,4,2,2016-12-09
829200824,671574015,3,0,0,0,2016-12-09
637435742,752727656,156,5,4,4,2016-12-09
1343237680,1243785496,93,2,2,2,2016-12-09
1725635615,89206427,7998,5,5,5,2016-12-09
722225259,2025699847,1574,32,27,25,2016-12-09
2098451489,554892047,158,5,4,3,2016-12-09
805113191,2025699847,59,1,1,1,2016-12-09
1445225314,1243785496,60,2,1,1,2016-12-09
342847286,1243785496,10,1,0,0,2016-12-09
1534063990,1375110634,27,2,1,1,2016-12-09
829200824,313450190,206,3,3,3,2016-12-09
637435742,1494434346,343,1,1,1,2016-12-09
646922510,2025699847,155,2,2,2,2016-12-09
646922510,1764017416,284,9,6,6,2016-12-09
2036048124,270735755,95,2,2,2,2016-12-09
829200824,1494434346,29,2,2,1,2016-12-09
408433646,1519644322,56,3,2,2,2016-12-09
2036048124,671574015,2,0,0,0,2016-12-09
1534063990,1506301109,27975,16,16,15,2016-12-09
1764017416,1091682207,2,0,0,0,2016-12-09
2098451489,1343237680,1540,20,18,17,2016-12-09
1375110634,1519644322,1,0,0,0,2016-12-09
828589940,2098451489,1281,24,23,20,2016-12-09
637435742,2036048124,7,0,0,0,2016-12-09
554892047,508414954,60747,2,2,2,2016-12-09
553349318,1768805330,30,2,1,1,2016-12-09
1585850597,1212892288,119,2,2,2,2016-12-09
1623750070,554892047,14,1,1,0,2016-12-09
671574015,270735755,22137,404,371,323,2016-12-09
313450190,1343237680,11,1,0,0,2016-12-09
1445225314,1270289144,43,1,1,1,2016-12-09
637435742,992606538,377,14,9,8,2016-12-09
1212892288,1838426739,9914,308,253,210,2016-12-09
722225259,195941619,34,2,1,1,2016-12-09
1558837466,978193060,36,2,2,1,2016-12-09
342847286,978193060,3,0,0,0,2016-12-09
1725635615,1665081654,37,2,2,1,2016-12-09
463397903,7957504,57483,2,2,2,2016-12-09
1972115615,1091682207,60034,57,51,47,2016-12-09
805113191,1519644322,476,11,7,7,2016-12-09
829200824,2056522415,3,0,0,0,2016-12-09
1494434346,1091682207,3776,81,70,59,2016-12-09
722225259,463397903,532,21,15,12,2016-12-09
829200824,1851286936,114,5,4,3,2016-12-09
2104873054,1725635615,4763,4,4,4,2016-12-09
1239571429,1519644322,653,8,7,7,2016-12-09
1506301109,553349318,68,4,2,2,2016-12-09
828589940,1730609357,1,0,0,0,2016-12-09
637435742,7957504,31852,7,7,7,2016-12-09
1430506477,2025699847,747,25,18,14,2016-12-09
717844050,828589940,55762,13,13,13,2016-12-09
195941619,463397903,481,5,5,4,2016-12-09
1270289144,637435742,47275,4,4,4,2016-12-09
1506301109,778544259,3593,42,38,35,2016-12-09
333175041,1623750070,22515,569,493,426,2016-12-09
1506301109,805113191,3743,65,59,53,2016-12-09
978193060,1243785496,5,0,0,0,2016-12-09
1730609357,2025699847,27,2,1,1,2016-12-09
1343237680,463397903,186,5,3,3,2016-12-09
829200824,805113191,2216,44,39,37,2016-12-09
1091682207,496615740,3,0,0,0,2016-12-09
2042092649,1375110634,2509,77,60,47,2016-12-09
342847286,2025699847,744,20,14,11,2016-12-09
828534847,554892047,7,1,0,0,2016-12-09
828589940,2056522415,152,8,5,3,2016-12-09
463397903,637435742,40194,1,1,1,2016-12-09
1768805330,805113191,1089,18,17,16,2016-12-09
1972115615,1898642600,4167,37,33,32,2016-12-09
624770874,345466931,2426,9,8,5,2016-12-09
270735755,2025699847,768,15,12,10,2016-12-09
671574015,463397903,362,15,12,9,2016-12-09
553349318,805113191,4009,121,103,84,2016-12-09
1889314729,2025699847,219,7,7,5,2016-12-09
1506301109,2104873054,7207,207,179,154,2016-12-09
2036048124,554892047,55,1,1,1,2016-12-09
828589940,1445225314,90,4,3,2,2016-12-09
828534847,1243785496,3,0,0,0,2016-12-09
637435742,496615740,986,30,22,18,2016-12-09
1898642600,463397903,178,6,5,4,2016-12-09
829200824,1111499302,14,1,0,0,2016-12-09
554892047,828589940,49754,9,9,9,2016-12-09
829200824,1430506477,485,12,10,9,2016-12-09
333175041,2042092649,4890,86,75,65,2016-12-09
717844050,2025699847,50245,10,10,9,2016-12-09
1558837466,554892047,59,2,1,1,2016-12-09
637435742,98735408,231,9,6,5,2016-12-09
265442043,2042092649,2433,30,24,22,2016-12-09
401107636,554892047,39,1,1,1,2016-12-09
333175041,1665081654,26499,680,595,502,2016-12-09
1764017416,1972115615,2,0,0,0,2016-12-09
506010211,1744054166,22774,733,617,504,2016-12-09
722225259,554892047,284,6,5,4,2016-12-09
637435742,671574015,2498,44,36,32,2016-12-09
265442043,1519644322,77,4,3,3,2016-12-09
717844050,508414954,35056,2,2,2,2016-12-09
649072229,2025699847,78,2,2,2,2016-12-09
1768805330,2036048124,203,4,4,4,2016-12-09
2042092649,554892047,624,5,5,5,2016-12-09
1665081654,2036048124,7569,17,14,13,2016-12-09
637435742,646922510,371,8,8,6,2016-12-09
1725635615,778544259,63332,22,21,21,2016-12-09
828589940,646922510,146,3,3,3,2016-12-09
992606538,463397903,68,3,2,2,2016-12-09
7957504,1445225314,3718,42,34,28,2016-12-09
1764017416,1898642600,61999,3,3,3,2016-12-09
1212892288,2056522415,11,1,1,0,2016-12-09
1725635615,2036048124,8,1,0,0,2016-12-09
7957504,2025699847,25351,24,23,21,2016-12-09
829200824,1665081654,31,1,1,1,2016-12-09
828589940,2036048124,16,1,1,0,2016-12-09
978193060,463397903,449,15,13,10,2016-12-09
637435742,313450190,247,8,7,5,2016-12-09
1343237680,649072229,4092,20,18,17,2016-12-09
1972115615,554892047,213,6,6,4,2016-12-09
2036048124,829200824,42041,233,211,198,2016-12-09
828589940,722225259,2586,59,49,39,2016-12-09
1972115615,1494434346,532,27,17,13,2016-12-09
829200824,342847286,130,2,2,2,2016-12-09
1534063990,1519644322,375,6,5,5,2016-12-09
722225259,496615740,77551,38,35,29,2016-12-09
828589940,1972115615,1138,26,25,25,2016-12-09
1623750070,1768805330,2020,63,56,45,2016-12-09
1764017416,195941619,585,20,14,12,2016-12-09
828589940,1316102244,13,1,0,0,2016-12-09
637435742,1898642600,1657,57,44,34,2016-12-09
554892047,2025699847,49459,9,7,6,2016-12-09
1494434346,1764017416,15844,534,436,366,2016-12-09
270735755,2056522415,69820,41,41,41,2016-12-09
646922510,2098451489,15,1,1,0,2016-12-09
978193060,554892047,291,3,3,3,2016-12-09
342847286,1764017416,90,3,3,1,2016-12-09
408433646,1506301109,21787,3,3,3,2016-12-09
1972115615,463397903,146,6,3,3,2016-12-09
1725635615,1506301109,21,2,0,0,2016-12-09
342847286,1111499302,14765,319,260,225,2016-12-09
195941619,1430506477,6,0,0,0,2016-12-09
1768805330,1519644322,49,2,2,2,2016-12-09
1091682207,1430506477,290,7,5,5,2016-12-09
1343237680,496615740,2427,25,23,22,2016-12-09
2098451489,1243785496,35,2,1,1,2016-12-09
828589940,1091682207,18,1,1,1,2016-12-09
1898642600,2025699847,770,20,15,12,2016-12-09
1730609357,554892047,31,1,1,1,2016-12-09
1343237680,722225259,75,4,3,1,2016-12-09
671574015,554892047,338,10,7,5,2016-12-09
1558837466,2056522415,1,0,0,0,2016-12-09
637435742,828589940,48579,114,88,77,2016-12-09
1898642600,1091682207,52056,231,219,207,2016-12-09
2072496780,2025699847,71,2,2,2,2016-12-09
637435742,342847286,1392,26,24,20,2016-12-09
1730609357,463397903,66,1,1,1,2016-12-09
2036048124,1519644322,133,3,3,3,2016-12-09
637435742,1889314729,281,3,3,3,2016-12-09
1764017416,496615740,12,1,0,0,2016-12-09
1445225314,463397903,11,1,0,0,2016-12-09
333175041,829200824,16602,91,76,58,2016-12-09
1744054166,1465819709,127,7,5,4,2016-12-09
333175041,1725635615,8,1,0,0,2016-12-09
2042092649,2025699847,37,1,1,1,2016-12-09
637435742,722225259,2802,81,69,57,2016-12-09
1430506477,554892047,19,1,1,1,2016-12-09
671574015,2025699847,1197,26,23,20,2016-12-09
553349318,1851286936,1616,73,58,49,2016-12-09
2098451489,496615740,68751,271,252,234,2016-12-09
554892047,717844050,74623,6,6,6,2016-12-09
637435742,1430506477,434,17,12,11,2016-12-09
615535993,1838426739,33485,1,1,1,2016-12-09
265442043,829200824,1361,34,30,27,2016-12-09
1316102244,1870172004,20622,347,282,231,2016-12-09
828589940,1430506477,289,12,9,8,2016-12-09
828589940,508414954,53328,8,8,8,2016-12-09
646922510,722225259,13,2,0,0,2016-12-09
752727656,1558837466,5974,2,2,2,2016-12-09
1558837466,671574015,5,0,0,0,2016-12-09
506010211,1519644322,65,3,2,1,2016-12-09
195941619,2072496780,7857,7,7,7,2016-12-09
1768805330,554892047,14,1,1,0,2016-12-09
646922510,1243785496,5,0,0,0,2016-12-09
829200824,1764017416,26,2,1,0,2016-12-09
778544259,1519644322,225,8,6,6,2016-12-09
1725635615,1519644322,119,5,4,2,2016-12-09
646922510,1270289144,2,0,0,0,2016-12-09
1768805330,1534063990,4615,116,95,78,2016-12-09
646922510,195941619,981,19,15,13,2016-12-09
828589940,2072496780,95,4,3,3,2016-12-09
1558837466,496615740,1756,31,30,29,2016-12-09
195941619,1091682207,1422,19,18,16,2016-12-09
671574015,1212892288,2,0,0,0,2016-12-09
333175041,1768805330,1,0,0,0,2016-12-09
195941619,2098451489,13,1,0,0,2016-12-09
2036048124,1534063990,7749,249,197,169,2016-12-09
828589940,671574015,2030,44,39,30,2016-12-09
2104873054,89206427,20305,98,95,87,2016-12-09
1494434346,1430506477,4,0,0,0,2016-12-09
1430506477,1343237680,421,14,11,11,2016-12-09
778544259,554892047,194,6,6,6,2016-12-09
637435742,1558837466,225,2,2,2,2016-12-09
637435742,195941619,1131,30,24,22,2016-12-09
1430506477,2036048124,122,4,3,2,2016-12-09
646922510,1091682207,808,18,17,15,2016-12-09
637435742,2056522415,1039,22,17,15,2016-12-09
829200824,1725635615,523,19,15,12,2016-12-09
508414954,2025699847,33947,7,6,5,2016-12-09
992606538,2025699847,916,24,16,15,2016-12-09
2042092649,1768805330,28976,572,512,453,2016-12-09
463397903,508414954,38,1,1,1,2016-12-09
1665081654,2042092649,2,0,0,0,2016-12-09
195941619,1898642600,3944,76,64,51,2016-12-09
1851286936,2036048124,32,1,1,1,2016-12-09
829200824,1972115615,41,3,1,1,2016-12-09
553349318,778544259,25912,707,619,533,2016-12-09
722225259,1270289144,96,1,1,1,2016-12-09
1375110634,1506301109,5222,89,77,70,2016-12-09
1091682207,1243785496,5,0,0,0,2016-12-09
89206427,553349318,30631,18,16,16,2016-12-09
1898642600,2036048124,13,1,1,0,2016-12-09
195941619,342847286,2424,58,51,44,2016-12-09
2036048124,1506301109,5,0,0,0,2016-12-09
195941619,554892047,83,2,2,1,2016-12-09
829200824,1898642600,30,2,1,0,2016-12-09
1270878398,2036048124,24713,499,446,379,2016-12-09
1270878398,1623750070,145,3,3,2,2016-12-09
1111499302,1091682207,50216,379,349,324,2016-12-09
333175041,2036048124,39878,82,73,56,2016-12-09
1768805330,345466931,2,0,0,0,2016-12-09
1506301109,333175041,18150,10,8,8,2016-12-09
1313750791,463397903,14,1,0,0,2016-12-09
828589940,313450190,59,3,2,1,2016-12-09
1972115615,2025699847,2748,39,35,34,2016-12-09
637435742,2098451489,1931,51,41,33,2016-12-09
342847286,1972115615,2009,52,47,38,2016-12-09
828589940,195941619,283,5,5,5,2016-12-09
1898642600,1111499302,32152,13,13,13,2016-12-09
1270289144,717844050,76169,3,3,3,2016-12-09
752727656,463397903,48,4,2,1,2016-12-09
1494434346,2025699847,60,1,1,1,2016-12-09
805113191,554892047,37,2,1,0,2016-12-09
1494434346,554892047,351,8,7,7,2016-12-09
2042092649,553349318,62,2,2,2,2016-12-09
1768805330,778544259,14,1,1,0,2016-12-09
270735755,1558837466,2,0,0,0,2016-12-09
1270289144,508414954,76800,88,80,72,2016-12-09
1270878398,1519644322,509,16,16,14,2016-12-09
1898642600,554892047,73,3,3,2,2016-12-09
1445225314,2025699847,156,12,7,3,2016-12-09
671574015,2056522415,66178,100,94,92,2016-12-09
1764017416,2025699847,58,1,1,1,2016-12-09
829200824,778544259,19658,639,531,453,2016-12-09
1873234880,554892047,42,2,1,1,2016-12-09
270735755,1585850597,4020,53,45,41,2016-12-09
1091682207,1260588087,18716,4,4,4,2016-12-09
1623750070,1725635615,1501,2,2,2,2016-12-09
313450190,1243785496,10,1,0,0,2016-12-09
313450190,1091682207,57,2,2,2,2016-12-09
333175041,1270878398,87,4,3,2,2016-12-09
463397903,1239571429,127,3,3,2,2016-12-09
1430506477,1243785496,30,1,1,1,2016-12-09
1623750070,2042092649,45729,78,75,63,2016-12-09
637435742,2025699847,34048,50,43,37,2016-12-09
1343237680,978193060,26,2,2,0,2016-12-09
992606538,1243785496,324,10,9,7,2016-12-09
637435742,2072496780,52,1,1,1,2016-12-09
1585850597,637435742,759,10,9,8,2016-12-09
1972115615,195941619,1615,56,47,42,2016-12-09
1764017416,1243785496,15,1,1,0,2016-12-09
828589940,342847286,683,18,17,16,2016-12-09
2036048124,2056522415,12,1,1,0,2016-12-09
1091682207,554892047,195,7,5,5,2016-12-09
646922510,463397903,318,5,5,4,2016-12-09
1764017416,463397903,408,3,3,2,2016-12-09
637435742,1873234880,72,1,1,1,2016-12-09
829200824,1768805330,536,9,9,9,2016-12-09
463397903,828589940,57418,2,2,2,2016-12-09
98735408,554892047,41,1,1,1,2016-12-09
828589940,1697503993,105,2,2,2,2016-12-09
408433646,829200824,20443,8,7,7,2016-12-09
637435742,508414954,41602,9,9,8,2016-12-09
1494434346,722225259,32,2,1,1,2016-12-09
637435742,401107636,60,1,1,1,2016-12-09
342847286,1445225314,4,0,0,0,2016-12-09
89206427,1519644322,21,2,1,0,2016-12-09
342847286,1730609357,18279,109,99,86,2016-12-09
1534063990,2042092649,11883,102,88,77,2016-12-09
1212892288,1873234880,1,0,0,0,2016-12-09
98735408,717844050,138,2,2,2,2016-12-09
1111499302,463397903,132,6,6,6,2016-12-09
1620846910,1212892288,77,2,2,2,2016-12-09
342847286,554892047,419,4,2,2,2016-12-09
98735408,463397903,398,10,9,8,2016-12-09
1620846910,1838426739,12958,1,1,1,2016-12-09
722225259,1091682207,1,0,0,0,2016-12-09
1506301109,1270878398,2677,37,34,30,2016-12-09
624770874,1519644322,3,0,0,0,2016-12-09
195941619,1270289144,2,0,0,0,2016-12-09
1585850597,98735408,283,14,11,7,2016-12-09
1430506477,992606538,1917,32,27,24,2016-12-09
637435742,649072229,2,0,0,0,2016-12-09
828589940,992606538,238,6,4,3,2016-12-09
828589940,98735408,205,2,2,2,2016-12-09
1768805330,1665081654,837,35,23,20,2016-12-09
1889314729,1270289144,14,1,1,0,2016-12-09
1889314729,463397903,72,3,2,2,2016-12-09
1898642600,1212892288,31,1,1,1,2016-12-09
1623750070,89206427,18216,22,22,21,2016-12-09
829200824,1519644322,188,6,5,4,2016-12-09
829200824,2042092649,7757,165,134,114,2016-12-09
2104873054,2042092649,4177,129,111,88,2016-12-09
1111499302,554892047,141,2,2,2,2016-12-09
1623750070,1375110634,2,0,0,0,2016-12-09
649072229,554892047,37,1,1,1,2016-12-09
1725635615,553349318,25242,4,3,3,2016-12-09
637435742,1212892288,427,5,4,4,2016-12-09
1558837466,722225259,21424,702,571,475,2016-12-09
7957504,508414954,51257,111,97,90,2016-12-09
1623750070,2036048124,1,0,0,0,2016-12-09
828589940,496615740,1983,30,27,24,2016-12-09
98735408,671574015,1957,61,50,41,2016-12-09
342847286,1898642600,5283,38,36,34,2016-12-09
2036048124,1697801431,386,13,10,8,2016-12-09
828589940,2025699847,62566,42,36,33,2016-12-09
1744054166,1519644322,183,7,5,4,2016-12-09
717844050,7957504,65775,81,73,71,2016-12-09
98735408,2025699847,512,15,14,12,2016-12-09
195941619,978193060,7,0,0,0,2016-12-09
637435742,1972115615,2320,54,42,33,2016-12-09
270735755,554892047,65,2,2,2,2016-12-09
1494434346,496615740,7,0,0,0,2016-12-09
1111499302,195941619,5505,96,85,76,2016-12-09
408433646,333175041,25879,4,3,3,2016-12-09
828534847,463397903,3,0,0,0,2016-12-09
342847286,992606538,7,1,0,0,2016-12-09
1768805330,1270878398,2307,14,14,13,2016-12-09
1623750070,1665081654,145,3,3,2,2016-12-09
637435742,978193060,655,18,13,8,2016-12-09
1091682207,2025699847,301,4,4,4,2016-12-09
2098451489,463397903,114,5,4,4,2016-12-09
270735755,463397903,534,10,8,6,2016-12-09
637435742,1091682207,672,4,4,4,2016-12-09
1270878398,554892047,27,1,1,1,2016-12-09
1270289144,2025699847,3346,1,1,1,2016-12-09
1764017416,1430506477,2,0,0,0,2016-12-09
646922510,1111499302,2179,26,22,21,2016-12-09
1620846910,615535993,12962,1,1,1,2016-12-09
637435742,1730609357,31,1,1,1,2016-12-09
637435742,1260588087,237,3,3,2,2016-12-09
1665081654,1534063990,2,0,0,0,2016-12-09
671574015,1585850597,20975,51,48,44,2016-12-09
1898642600,646922510,1222,45,37,32,2016-12-09
2104873054,1534063990,23,2,1,1,2016-12-09
778544259,2025699847,11,1,1,0,2016-12-09
1623750070,2104873054,21765,169,144,126,2016-12-09
828589940,978193060,318,10,8,7,2016-12-09
342847286,646922510,1630,25,20,18,2016-12-09
978193060,2025699847,1363,22,22,21,2016-12-09
1465819709,1519644322,390,8,7,5,2016-12-09
1091682207,2098451489,12,2,0,0,2016-12-09
342847286,1091682207,47029,317,305,289,2016-12-09
554892047,7957504,64672,43,39,37,2016-12-09
646922510,1494434346,662,20,17,16,2016-12-09
1430506477,463397903,31,2,1,1,2016-12-09
2042092649,2036048124,52249,151,138,130,2016-12-09
2104873054,1519644322,345,8,7,5,2016-12-09
1343237680,2025699847,425,9,9,7,2016-12-09
1558837466,463397903,901,15,11,10,2016-12-09
2042092649,1519644322,427,12,10,9,2016-12-09
463397903,554892047,23308,1,1,1,2016-12-09
637435742,554892047,49313,13,13,13,2016-12-09
828589940,7957504,54956,20,18,17,2016-12-09
553349318,265442043,1,0,0,0,2016-12-09
463397903,2056522415,139,6,3,3,2016-12-09
1091682207,978193060,4,0,0,0,2016-12-09
828589940,1111499302,1636,38,34,29,2016-12-09
195941619,2025699847,419,13,11,9,2016-12-09
829200824,1270878398,3344,62,59,50,2016-12-09
1585850597,2056522415,3,0,0,0,2016-12-09
637435742,270735755,533,26,17,11,2016-12-09
1091682207,463397903,341,6,5,4,2016-12-09
1260588087,2025699847,42,1,1,1,2016-12-09
2098451489,1270289144,38,1,1,1,2016-12-09
1506301109,2025699847,30,1,1,1,2016-12-09
1343237680,554892047,227,3,3,2,2016-12-09
342847286,496615740,7,1,0,0,2016-12-09
637435742,1764017416,71,1,1,1,2016-12-09
1972115615,1111499302,4061,83,73,64,2016-12-09
1343237680,1558837466,258,7,7,6,2016-12-09
342847286,463397903,176,4,3,3,2016-12-09
1972115615,1243785496,30,2,1,1,2016-12-09
1623750070,1519644322,157,6,5,5,2016-12-09
265442043,1768805330,994,26,25,22,2016-12-09
1898642600,1243785496,65,5,5,0,2016-12-09
1768805330,1506301109,96,5,4,4,2016-12-09
553349318,1270878398,1612,49,44,39,2016-12-09
828589940,1889314729,37,2,2,2,2016-12-09
195941619,496615740,2,0,0,0,2016-12-09
342847286,1430506477,880,14,14,13,2016-12-09
342847286,722225259,26,2,1,1,2016-12-09
992606538,1270289144,23,1,1,1,2016-12-09
1506301109,265442043,3983,86,74,66,2016-12-09
1494434346,195941619,59,4,2,1,2016-12-09
1313750791,828589940,15,1,1,0,2016-12-09
1623750070,553349318,26506,2,2,2,2016-12-09
828589940,829200824,19,2,1,0,2016-12-09
829200824,992606538,336,8,7,7,2016-12-09
265442043,2025699847,7,1,0,0,2016-12-09
