A,B,Weight,5,10,15,Date
1623750070,805113191,499,21,18,11,2016-12-13
7957504,1889314729,173,1,1,1,2016-12-13
1768805330,1519644322,570,15,14,10,2016-12-13
1091682207,1430506477,2625,6,6,5,2016-12-13
1343237680,496615740,1623,40,34,28,2016-12-13
553349318,265442043,1251,15,15,15,2016-12-13
554892047,89206427,31,1,1,1,2016-12-13
554892047,1534063990,61,3,2,1,2016-12-13
992606538,717844050,5332,5,3,3,2016-12-13
1430506477,717844050,5570,8,8,7,2016-12-13
2104873054,717844050,93,1,1,1,2016-12-13
1972115615,646922510,12905,477,397,316,2016-12-13
1558837466,2056522415,4,0,0,0,2016-12-13
7957504,554892047,46698,4,4,4,2016-12-13
671574015,717844050,889,12,9,7,2016-12-13
1239571429,463397903,178,5,4,4,2016-12-13
553349318,717844050,102,1,1,1,2016-12-13
7957504,1665081654,25,1,1,1,2016-12-13
1898642600,1091682207,19462,643,537,424,2016-12-13
1558837466,1239571429,9199,99,88,74,2016-12-13
508414954,1873234880,94,3,2,2,2016-12-13
553349318,1665081654,951,22,20,18,2016-12-13
554892047,195941619,93,2,2,2,2016-12-13
7957504,2042092649,98,4,3,3,2016-12-13
1091682207,1534063990,1,0,0,0,2016-12-13
637435742,342847286,64,2,2,1,2016-12-13
1730609357,463397903,3,0,0,0,2016-12-13
829200824,992606538,594,9,9,8,2016-12-13
637435742,1889314729,226,10,7,5,2016-12-13
1623750070,1534063990,625,13,13,10,2016-12-13
1764017416,496615740,12,1,1,0,2016-12-13
1445225314,463397903,8,0,0,0,2016-12-13
408433646,1534063990,5268,4,3,3,2016-12-13
7957504,649072229,50,1,1,1,2016-12-13
98735408,1445225314,6411,1,1,1,2016-12-13
333175041,829200824,4790,58,50,42,2016-12-13
828589940,1898642600,5,0,0,0,2016-12-13
637435742,722225259,144,2,2,2,2016-12-13
7957504,2104873054,25,1,1,1,2016-12-13
553349318,624770874,1137,9,8,8,2016-12-13
553349318,1091682207,1002,11,10,9,2016-12-13
554892047,2042092649,51,1,1,1,2016-12-13
265442043,1534063990,1080,6,6,6,2016-12-13
2098451489,496615740,53826,198,185,168,2016-12-13
554892047,717844050,35589,8,7,6,2016-12-13
1243785496,2042092649,92,1,1,1,2016-12-13
637435742,1430506477,91,1,1,1,2016-12-13
615535993,1838426739,36516,10,10,10,2016-12-13
265442043,829200824,872,16,14,13,2016-12-13
1260588087,717844050,55,2,2,2,2016-12-13
554892047,752727656,127,1,1,1,2016-12-13
553349318,2044461369,1115,9,9,8,2016-12-13
1316102244,1870172004,60026,13,13,12,2016-12-13
508414954,637435742,98,1,1,1,2016-12-13
828589940,1430506477,2124,1,1,1,2016-12-13
1519644322,2104873054,1057,28,23,18,2016-12-13
828589940,401107636,39,1,1,1,2016-12-13
1768805330,243719136,4737,1,1,1,2016-12-13
828589940,508414954,17400,17,16,16,2016-12-13
646922510,722225259,2,0,0,0,2016-12-13
624770874,1519644322,115,3,3,3,2016-12-13
1270289144,1665081654,156,4,3,3,2016-12-13
1558837466,671574015,12,0,0,0,2016-12-13
1243785496,554892047,49855,5,5,5,2016-12-13
554892047,2036048124,17,1,1,1,2016-12-13
553349318,1870172004,1291,12,12,11,2016-12-13
553349318,1343237680,811,14,13,12,2016-12-13
98735408,992606538,1297,1,1,1,2016-12-13
265442043,1838426739,1228,33,31,29,2016-12-13
508414954,2056522415,117,2,2,2,2016-12-13
554892047,671574015,75,1,1,1,2016-12-13
1558837466,1343237680,7962,117,102,94,2016-12-13
1243785496,671574015,14,1,1,0,2016-12-13
829200824,1764017416,9,0,0,0,2016-12-13
778544259,1519644322,179,5,5,4,2016-12-13
1445225314,717844050,5046,3,3,2,2016-12-13
553349318,1838426739,1673,26,21,19,2016-12-13
554892047,1239571429,52,1,1,1,2016-12-13
554892047,1730609357,5,0,0,0,2016-12-13
7957504,408433646,68,4,3,2,2016-12-13
553349318,1445225314,16,1,1,1,2016-12-13
717844050,1534063990,16,1,1,0,2016-12-13
646922510,195941619,7693,198,159,124,2016-12-13
1270289144,342847286,10,1,0,0,2016-12-13
1558837466,496615740,3561,49,46,43,2016-12-13
1243785496,243719136,24,1,1,1,2016-12-13
637435742,1441110689,1365,1,1,1,2016-12-13
333175041,1768805330,488,11,10,10,2016-12-13
195941619,2098451489,2,0,0,0,2016-12-13
2036048124,1534063990,701,10,10,10,2016-12-13
554892047,1316102244,37,1,1,1,2016-12-13
717844050,1725635615,53,1,1,1,2016-12-13
1313750791,717844050,27,1,1,1,2016-12-13
717844050,1465819709,57,1,1,1,2016-12-13
2042092649,1270878398,114,5,5,3,2016-12-13
401107636,717844050,270,7,7,6,2016-12-13
637435742,624770874,1174,4,4,4,2016-12-13
1534063990,1519644322,370,10,10,9,2016-12-13
1768805330,1838426739,222,5,5,5,2016-12-13
1243785496,195941619,93,1,1,1,2016-12-13
508414954,342847286,255,8,6,5,2016-12-13
637435742,1558837466,20,1,1,1,2016-12-13
637435742,195941619,770,10,10,9,2016-12-13
828589940,992606538,6,1,0,0,2016-12-13
1534063990,333175041,5420,6,5,4,2016-12-13
637435742,2056522415,60,1,1,1,2016-12-13
1111499302,1091682207,1149,11,11,10,2016-12-13
828589940,313450190,5210,2,2,2,2016-12-13
637435742,243719136,1464,4,4,4,2016-12-13
553349318,1212892288,1563,12,12,12,2016-12-13
649072229,717844050,37,1,1,1,2016-12-13
333175041,805113191,1028,27,25,24,2016-12-13
1270289144,752727656,8,1,0,0,2016-12-13
508414954,1870172004,10,1,0,0,2016-12-13
1623750070,1270878398,2583,11,11,11,2016-12-13
1764017416,2098451489,1,0,0,0,2016-12-13
829200824,1972115615,72,4,3,2,2016-12-13
553349318,778544259,53991,92,90,87,2016-12-13
554892047,1852043824,135,2,2,2,2016-12-13
637435742,828589940,29535,2,2,2,2016-12-13
342847286,195941619,554,8,8,5,2016-12-13
89206427,553349318,3312,31,29,28,2016-12-13
508414954,646922510,41,4,3,0,2016-12-13
508414954,2104873054,89,2,2,2,2016-12-13
1111499302,1764017416,3411,131,102,86,2016-12-13
828589940,1494434346,21,1,1,1,2016-12-13
1494434346,1091682207,153,5,5,5,2016-12-13
829200824,1898642600,65,2,2,2,2016-12-13
671574015,195941619,45,5,1,0,2016-12-13
1764017416,717844050,452,8,8,5,2016-12-13
637435742,1852043824,2,0,0,0,2016-12-13
553349318,671574015,848,14,14,14,2016-12-13
1744054166,1519644322,22,1,1,1,2016-12-13
637435742,1260588087,54,3,3,2,2016-12-13
1270289144,1852043824,7,1,0,0,2016-12-13
508414954,1744054166,15,1,1,0,2016-12-13
1313750791,463397903,9,1,0,0,2016-12-13
1243785496,1697801431,8,1,0,0,2016-12-13
7957504,1465819709,67,1,1,1,2016-12-13
553349318,401107636,1015,4,4,4,2016-12-13
1243785496,408433646,29,1,1,1,2016-12-13
554892047,496615740,47,1,1,1,2016-12-13
637435742,1697801431,1005,11,10,9,2016-12-13
553349318,1313750791,888,11,10,6,2016-12-13
342847286,1972115615,670,21,20,17,2016-12-13
1898642600,1111499302,59351,48,46,46,2016-12-13
1243785496,401107636,85,1,1,1,2016-12-13
1270289144,717844050,33991,7,5,5,2016-12-13
1243785496,342847286,28,1,1,1,2016-12-13
508414954,1620846910,266,2,2,2,2016-12-13
752727656,463397903,8,0,0,0,2016-12-13
508414954,1558837466,210,8,7,7,2016-12-13
637435742,1519644322,168,5,5,5,2016-12-13
1243785496,1343237680,85,2,2,2,2016-12-13
1898642600,195941619,70,4,2,1,2016-12-13
1270289144,1260588087,4,0,0,0,2016-12-13
98735408,1430506477,6325,1,1,1,2016-12-13
553349318,1620846910,644,10,9,8,2016-12-13
508414954,1838426739,618,2,2,2,2016-12-13
1873234880,1239571429,7710,17,15,14,2016-12-13
1506301109,1838426739,29,2,1,1,2016-12-13
2042092649,345466931,16,1,1,1,2016-12-13
1270289144,508414954,13386,10,9,9,2016-12-13
1494434346,1430506477,2329,52,45,38,2016-12-13
1838426739,778544259,406,16,12,10,2016-12-13
1239571429,2056522415,1,0,0,0,2016-12-13
671574015,2056522415,57889,128,126,125,2016-12-13
553349318,1375110634,549,11,10,9,2016-12-13
1838426739,1270878398,534,16,14,9,2016-12-13
195941619,992606538,178,9,7,4,2016-12-13
615535993,1212892288,33774,9,9,9,2016-12-13
1270289144,1620846910,117,3,3,2,2016-12-13
1623750070,1725635615,663,1,1,1,2016-12-13
553349318,1506301109,1211,16,15,15,2016-12-13
313450190,1091682207,295,14,10,9,2016-12-13
333175041,2036048124,5728,133,118,91,2016-12-13
265442043,717844050,8,1,0,0,2016-12-13
554892047,1932226176,93,2,2,1,2016-12-13
1665081654,2042092649,1253,26,21,18,2016-12-13
89206427,2104873054,1678,2,2,2,2016-12-13
1972115615,195941619,55018,73,63,56,2016-12-13
7957504,1838426739,143,2,2,1,2016-12-13
1534063990,1270878398,846,10,9,9,2016-12-13
805113191,1519644322,806,33,25,13,2016-12-13
2036048124,1270878398,16067,286,259,225,2016-12-13
1972115615,717844050,2272,57,47,41,2016-12-13
2104873054,1506301109,2118,37,32,27,2016-12-13
7957504,2036048124,29,1,1,1,2016-12-13
646922510,463397903,152,4,2,1,2016-12-13
1764017416,463397903,228,2,2,2,2016-12-13
508414954,1111499302,20,1,1,1,2016-12-13
1838426739,805113191,1300,32,28,25,2016-12-13
554892047,1620846910,92,2,1,1,2016-12-13
553349318,1725635615,29092,794,685,564,2016-12-13
98735408,554892047,5658,3,3,3,2016-12-13
553349318,408433646,1145,11,10,10,2016-12-13
637435742,1270289144,708,3,3,3,2016-12-13
1343237680,1430506477,1638,3,3,3,2016-12-13
1243785496,778544259,69,1,1,1,2016-12-13
408433646,829200824,5834,14,13,12,2016-12-13
553349318,1239571429,1040,8,8,8,2016-12-13
1270289144,1494434346,47,4,2,1,2016-12-13
7957504,828589940,30817,3,3,3,2016-12-13
637435742,401107636,27,1,1,1,2016-12-13
1623750070,1768805330,4,0,0,0,2016-12-13
508414954,333175041,139,2,2,2,2016-12-13
828589940,1725635615,6,1,0,0,2016-12-13
89206427,1519644322,109,5,3,2,2016-12-13
1534063990,2042092649,378,17,13,9,2016-12-13
508414954,1506301109,131,2,2,2,2016-12-13
1768805330,2042092649,19904,455,405,356,2016-12-13
1270289144,671574015,4,0,0,0,2016-12-13
508414954,496615740,3,0,0,0,2016-12-13
1111499302,463397903,77,3,3,2,2016-12-13
1620846910,1212892288,51292,4,4,4,2016-12-13
342847286,463397903,349,3,2,2,2016-12-13
1620846910,1838426739,44012,11,10,9,2016-12-13
637435742,1270878398,741,12,10,9,2016-12-13
717844050,1889314729,5036,6,3,3,2016-12-13
717844050,496615740,190,7,6,6,2016-12-13
554892047,1313750791,55,1,1,1,2016-12-13
637435742,649072229,5,0,0,0,2016-12-13
554892047,1506301109,59,2,2,2,2016-12-13
553349318,195941619,810,12,10,10,2016-12-13
1375110634,1506301109,539,16,15,13,2016-12-13
342847286,1534063990,3,0,0,0,2016-12-13
89206427,1725635615,5629,6,5,5,2016-12-13
829200824,1519644322,534,15,14,11,2016-12-13
829200824,2042092649,30329,408,371,338,2016-12-13
342847286,1111499302,2739,79,63,58,2016-12-13
637435742,1212892288,175,4,3,3,2016-12-13
978193060,508414954,73,3,2,2,2016-12-13
1725635615,1851286936,1356,32,30,25,2016-12-13
1623750070,1375110634,339,19,16,8,2016-12-13
508414954,401107636,10,1,0,0,2016-12-13
508414954,1316102244,20,2,1,0,2016-12-13
1838426739,1744054166,7,0,0,0,2016-12-13
1243785496,637435742,31542,38,35,33,2016-12-13
1243785496,992606538,171,1,1,1,2016-12-13
313450190,345466931,157,7,4,3,2016-12-13
717844050,2056522415,67,3,3,3,2016-12-13
1558837466,722225259,3346,109,92,81,2016-12-13
7957504,508414954,17801,11,10,10,2016-12-13
1623750070,2036048124,323,12,10,8,2016-12-13
829200824,345466931,9,1,0,0,2016-12-13
